"mobId","mobname","moblevel","itemId","itemname","min","max","chance","Enchant"
"707036","ゴーレムガーディアン","55","40306","エヴァの遺産","1","1","800","0"
"707036","ゴーレムガーディアン","55","3000064","古代岩石","1","1","100","0"
"707036","ゴーレムガーディアン","55","3000065","永遠の光","1","1","30","0"
"707036","ゴーレムガーディアン","55","3000070","魂を失ったチェーンソード","1","1","50","0"
"707036","ゴーレムガーディアン","55","3000071","魂を失ったキーリンク","1","1","50","0"
"707036","ゴーレムガーディアン","55","3000072","魂を失った弓","1","1","50","0"
"707036","ゴーレムガーディアン","55","3000073","魂を失った斧","1","1","50","0"
"707036","ゴーレムガーディアン","55","3000075","古代魔物の革","1","1","100","0"
"707037","タイタンゴーレム","55","40014","ブレイブ ポーション","1","1","3000","0"
"707037","タイタンゴーレム","55","40015","魔力回復 ポーション","1","1","3000","0"
"707037","タイタンゴーレム","55","40016","ウィズダム ポーション","1","1","3000","0"
"707037","タイタンゴーレム","55","40018","強化 ヘイスト ポーション","1","1","3000","0"
"707037","タイタンゴーレム","55","40068","エルヴン ワッフル","1","1","3000","0"
"707037","タイタンゴーレム","55","40090","ブランク スクロール(Lv1)","1","1","3000","0"
"707037","タイタンゴーレム","55","40091","ブランク スクロール(Lv2)","1","1","3000","0"
"707037","タイタンゴーレム","55","40093","ブランク スクロール(Lv4)","1","1","3000","0"
"707037","タイタンゴーレム","55","40094","ブランク スクロール(Lv5)","1","1","3000","0"
"707037","タイタンゴーレム","55","40304","マーブルの遺産","1","1","3000","0"
"707037","タイタンゴーレム","55","40306","エヴァの遺産","1","1","3000","0"
"707037","タイタンゴーレム","55","3000064","古代岩石","1","1","100","0"
"707037","タイタンゴーレム","55","3000065","永遠の光","1","1","30","0"
"707037","タイタンゴーレム","55","3000070","魂を失ったチェーンソード","1","1","50","0"
"707037","タイタンゴーレム","55","3000071","魂を失ったキーリンク","1","1","50","0"
"707037","タイタンゴーレム","55","3000072","魂を失った弓","1","1","50","0"
"707037","タイタンゴーレム","55","3000073","魂を失った斧","1","1","50","0"
"707037","タイタンゴーレム","55","3000075","古代魔物の革","1","1","100","0"
"707038","オーガ","80","52","ツーハンド ソード","1","1","0","0"
"707038","オーガ","80","40014","ブレイブ ポーション","1","1","5000","0"
"707038","オーガ","80","40015","魔力回復 ポーション","1","1","5000","0"
"707038","オーガ","80","40016","ウィズダム ポーション","1","1","5000","0"
"707038","オーガ","80","40018","強化 ヘイスト ポーション","1","1","0","0"
"707038","オーガ","80","40068","エルヴン ワッフル","1","1","5000","0"
"707038","オーガ","80","40077","古代の武器年金巻物","1","2","5000","0"
"707038","オーガ","80","40090","ブランク スクロール(Lv1)","1","2","5000","0"
"707038","オーガ","80","40091","ブランク スクロール(Lv2)","1","3","5000","0"
"707038","オーガ","80","40093","ブランク スクロール(Lv4)","1","3","5000","0"
"707038","オーガ","80","40094","ブランク スクロール(Lv5)","1","3","5000","0"
"707038","オーガ","80","40129","古代の鎧魔法の巻物","1","2","5000","0"
"707038","オーガ","80","40304","マーブルの遺産","1","1","5000","0"
"707038","オーガ","80","40306","エヴァの遺産","1","1","0","0"
"707038","オーガ","80","40308","アデナ","200","400","1000000","0"
"707038","オーガ","80","3000064","古代岩石","1","1","0","0"
"707038","オーガ","80","3000065","永遠の光","1","1","30","0"
"707038","オーガ","80","3000070","魂を失ったチェーンソード","1","1","0","0"
"707038","オーガ","80","3000071","魂を失ったキーリンク","1","1","0","0"
"707038","オーガ","80","3000072","魂を失った弓","1","1","0","0"
"707038","オーガ","80","3000073","魂を失った斧","1","1","0","0"
"707038","オーガ","80","3000075","古代魔物の革","1","1","0","0"
"707039","ゴーレムガーディアン(ブルー)","55","40014","ブレイブ ポーション","1","1","3000","0"
"707039","ゴーレムガーディアン(ブルー)","55","40015","魔力回復 ポーション","1","1","3000","0"
"707039","ゴーレムガーディアン(ブルー)","55","40016","ウィズダム ポーション","1","1","3000","0"
"707039","ゴーレムガーディアン(ブルー)","55","40018","強化 ヘイスト ポーション","1","1","3000","0"
"707039","ゴーレムガーディアン(ブルー)","55","40068","エルヴン ワッフル","1","1","3000","0"
"707039","ゴーレムガーディアン(ブルー)","55","40090","ブランク スクロール(Lv1)","1","1","3000","0"
"707039","ゴーレムガーディアン(ブルー)","55","40091","ブランク スクロール(Lv2)","1","1","3000","0"
"707039","ゴーレムガーディアン(ブルー)","55","40093","ブランク スクロール(Lv4)","1","1","3000","0"
"707039","ゴーレムガーディアン(ブルー)","55","40094","ブランク スクロール(Lv5)","1","1","3000","0"
"707039","ゴーレムガーディアン(ブルー)","55","40304","マーブルの遺産","1","1","3000","0"
"707039","ゴーレムガーディアン(ブルー)","55","40306","エヴァの遺産","1","1","3000","0"
"707039","ゴーレムガーディアン(ブルー)","55","3000064","古代岩石","1","1","100","0"
"707039","ゴーレムガーディアン(ブルー)","55","3000065","永遠の光","1","1","30","0"
"707039","ゴーレムガーディアン(ブルー)","55","3000070","魂を失ったチェーンソード","1","1","50","0"
"707039","ゴーレムガーディアン(ブルー)","55","3000071","魂を失ったキーリンク","1","1","50","0"
"707039","ゴーレムガーディアン(ブルー)","55","3000072","魂を失った弓","1","1","50","0"
"707039","ゴーレムガーディアン(ブルー)","55","3000073","魂を失った斧","1","1","50","0"
"707039","ゴーレムガーディアン(ブルー)","55","3000075","古代魔物の革","1","1","100","0"
"800018","ゼブ レクイ","70","20254","魅力のアミュレット ","1","1","300000","0"
"800018","ゼブ レクイ","70","20256","機敏のアミュレット ","1","1","30000","0"
"800018","ゼブ レクイ","70","20264","腕力のアミュレット ","1","1","30000","0"
"800018","ゼブ レクイ","70","20266","知力のアミュレット ","1","1","10000","0"
"800018","ゼブ レクイ","70","20267","精神のアミュレット ","1","1","2000","0"
"800018","ゼブ レクイ","70","20268","体力のアミュレット ","1","1","2000","0"
"800018","ゼブ レクイ","70","20280","マジック プロテクション リング ","1","1","10000","0"
"800018","ゼブ レクイ","70","20281","変身 コントロール リング ","1","1","20000","0"
"800018","ゼブ レクイ","70","20284","サモンコントロール リング ","1","1","30000","0"
"800018","ゼブ レクイ","70","20288","テレポート コントロール リング ","1","1","20000","0"
"800018","ゼブ レクイ","70","20303","マジック レジスト リング ","1","1","500000","0"
"800018","ゼブ レクイ","70","22194","ゼブ レクイの牙 ","1","1","1000000","0"
"800018","ゼブ レクイ","70","22195","ゼブ レクイの魔眼 ","1","1","1000000","0"
"800018","ゼブ レクイ","70","40024","迅速強力体力回復剤","5","20","300000","0"
"800018","ゼブ レクイ","70","40074","防具強化スクロール","1","2","50000","0"
"800018","ゼブ レクイ","70","40087","武器強化スクロール","1","2","30000","0"
"800018","ゼブ レクイ","70","40308","アデナ","3000","7000","1000000","0"
"800018","ゼブ レクイ","70","140074","防具強化スクロール","1","1","20000","0"
"800018","ゼブ レクイ","70","140087","武器強化スクロール","1","1","10000","0"
"800018","ゼブ レクイ","70","140100","テレポート スクロール","1","15","30000","0"
"800018","ゼブ レクイ","70","210082","歪みのコア","1","5","10000","0"
"800018","ゼブ レクイ","70","500209","閉ざされた上級ククルカンの宝箱","1","2","30000","0"
"800019","ゼブ レクイ","70","20254","魅力のアミュレット ","1","1","300000","0"
"800019","ゼブ レクイ","70","20256","機敏のアミュレット ","1","1","30000","0"
"800019","ゼブ レクイ","70","20264","腕力のアミュレット ","1","1","30000","0"
"800019","ゼブ レクイ","70","20266","知力のアミュレット ","1","1","20000","0"
"800019","ゼブ レクイ","70","20267","精神のアミュレット ","1","1","2000","0"
"800019","ゼブ レクイ","70","20268","体力のアミュレット ","1","1","2000","0"
"800019","ゼブ レクイ","70","20280","マジック プロテクション リング ","1","1","10000","0"
"800019","ゼブ レクイ","70","20281","変身 コントロール リング ","1","1","20000","0"
"800019","ゼブ レクイ","70","20284","サモンコントロール リング ","1","1","20000","0"
"800019","ゼブ レクイ","70","20288","テレポート コントロール リング ","1","1","20000","0"
"800019","ゼブ レクイ","70","20303","マジック レジスト リング ","1","1","500000","0"
"800019","ゼブ レクイ","70","22194","ゼブ レクイの牙 ","1","1","500","0"
"800019","ゼブ レクイ","70","22195","ゼブ レクイの魔眼 ","1","1","500","0"
"800019","ゼブ レクイ","70","40024","迅速強力体力回復剤","5","20","300000","0"
"800019","ゼブ レクイ","70","40074","防具強化スクロール","1","2","50000","0"
"800019","ゼブ レクイ","70","40087","武器強化スクロール","1","2","30000","0"
"800019","ゼブ レクイ","70","40308","アデナ","3000","7000","1000000","0"
"800019","ゼブ レクイ","70","140074","防具強化スクロール","1","1","20000","0"
"800019","ゼブ レクイ","70","140087","武器強化スクロール","1","1","10000","0"
"800019","ゼブ レクイ","70","140100","テレポート スクロール","1","15","30000","0"
"800019","ゼブ レクイ","70","210082","歪みのコア","1","5","10000","0"
"800019","ゼブ レクイ","70","500209","閉ざされた上級ククルカンの宝箱","1","2","30000","0"
"900013","アンタラス","80","57","ツルギ","1","1","0","0"
"900013","アンタラス","80","20146","グリーン ドラゴン スケイル メイル ","1","1","5000","0"
"900013","アンタラス","80","40044","ダイアモンド","1","5","0","0"
"900013","アンタラス","80","40048","高級 ダイアモンド","1","2","0","0"
"900013","アンタラス","80","40052","最高級 ダイアモンド","1","1","0","0"
"900013","アンタラス","80","40207","魔法書(アース クエイク)","1","1","20000","0"
"900013","アンタラス","80","40222","\aE魔法書(ディスインテグレート)","1","1","3000","0"
"900013","アンタラス","80","40249","精霊の水晶(アース バインド)","1","1","3000","0"
"900013","アンタラス","80","40304","マーブルの遺産","1","5","0","0"
"900013","アンタラス","80","40341","アンタラスの鱗","1","1","0","0"
"900013","アンタラス","80","40342","アンタラスの欠けた爪","1","1","0","0"
"900013","アンタラス","80","40343","アンタラスの眼","1","1","0","0"
"900013","アンタラス","80","40344","アンタラスの血","1","1","0","0"
"900013","アンタラス","80","40345","アンタラスの肉","1","1","0","0"
"900013","アンタラス","80","40346","アンタラスの心臓","1","1","3000","0"
"900013","アンタラス","80","40347","アンタラスの骨","1","1","0","0"
"900013","アンタラス","80","40348","アンタラスの牙","1","1","0","0"
"900013","アンタラス","80","41148","\aE技術書(カウンター バリア)","1","1","3000","0"
"900013","アンタラス","80","100057","ツルギ","1","1","0","0"
"900013","アンタラス","80","120054","地の マント","1","1","100000","0"
"900013","アンタラス","80","120300","アース リング ","1","1","0","0"
"900013","アンタラス","80","210130","ウォリアーの印章(タイタン ロック)","1","1","5000","0"
"900013","アンタラス","80","210131","ウォリアーの印章(タイタン ブリッツ)","1","1","5000","0"
"900013","アンタラス","80","210132","ウォリアーの印章(タイタン マジック)","1","1","5000","0"
"900013","アンタラス","80","410030","封印された 地竜の魔眼","1","1","5000","0"
"900013","アンタラス","80","410045","グリーンハッチリンの卵","1","1","20000","0"
"900013","アンタラス","80","410046","イエローハッチリンの卵","1","1","20000","0"
"900025","ドワーフジェネラル","55","410049","古い水のパール","1","1","20000","0"
"900025","ドワーフジェネラル","55","410050","古いホワイトクリスタル","1","1","20000","0"
"900026","ドワーフシャーマン","55","40013","ヘイスト ポーション","1","3","100000","0"
"900026","ドワーフシャーマン","55","410048","ドワーフのお守り","1","1","20000","0"
"900026","ドワーフシャーマン","55","410049","古い水のパール","1","1","20000","0"
"900026","ドワーフシャーマン","55","410050","古いホワイトクリスタル","1","1","20000","0"
"900027","ユニドラゴン","55","40013","ヘイスト ポーション","2","6","200000","0"
"900027","ユニドラゴン","55","40396","グリーン ドラゴンの鱗","1","1","300","0"
"900027","ユニドラゴン","55","410052","地竜の乾いた涙","1","1","10000","0"
"900028","ユニドラゴン","55","40013","ヘイスト ポーション","2","6","200000","0"
"900028","ユニドラゴン","55","40393","レッド ドラゴンの鱗","1","1","300","0"
"900028","ユニドラゴン","55","410054","火竜の乾いた涙","1","1","10000","0"
"900029","ユニドラゴン","55","40013","ヘイスト ポーション","2","6","200000","0"
"900029","ユニドラゴン","55","40395","ブルー ドラゴンの鱗","1","1","300","0"
"900029","ユニドラゴン","55","410051","水竜の乾いた涙","1","1","10000","0"
"900030","ユニドラゴン","55","40013","ヘイスト ポーション","2","6","200000","0"
"900030","ユニドラゴン","55","40394","ホワイト ドラゴンの鱗","1","1","300","0"
"900030","ユニドラゴン","55","410053","風竜の乾いた涙","1","1","10000","0"
"900031","テラドラゴン","55","40013","ヘイスト ポーション","2","6","200000","0"
"900031","テラドラゴン","55","40396","グリーン ドラゴンの鱗","1","1","300","0"
"900031","テラドラゴン","55","410052","地竜の乾いた涙","1","1","10000","0"
"900032","テラドラゴン","55","40013","ヘイスト ポーション","2","6","200000","0"
"900032","テラドラゴン","55","40393","レッド ドラゴンの鱗","1","1","300","0"
"900032","テラドラゴン","55","410054","火竜の乾いた涙","1","1","10000","0"
"900033","テラドラゴン","55","40013","ヘイスト ポーション","2","6","200000","0"
"900033","テラドラゴン","55","40395","ブルー ドラゴンの鱗","1","1","300","0"
"900033","テラドラゴン","55","410051","水竜の乾いた涙","1","1","10000","0"
"900034","テラドラゴン","55","40013","ヘイスト ポーション","2","6","200000","0"
"900034","テラドラゴン","55","40394","ホワイト ドラゴンの鱗","1","1","300","0"
"900034","テラドラゴン","55","410053","風竜の乾いた涙","1","1","10000","0"
"900040","パプリオン","85","57","ツルギ","1","1","0","0"
"900040","パプリオン","85","20127","ブルー ドラゴン スケイル メイル ","1","1","5000","0"
"900040","パプリオン","85","40047","エメラルド","1","5","0","0"
"900040","パプリオン","85","40051","高級 エメラルド","1","2","0","0"
"900040","パプリオン","85","40055","最高級 エメラルド","1","1","0","0"
"900040","パプリオン","85","40204","魔法書(ブリザード)","1","1","20000","0"
"900040","パプリオン","85","40222","\aE魔法書(ディスインテグレート)","1","1","4000","0"
"900040","パプリオン","85","40255","精霊の水晶(ネイチャーズ ブレッシング)","1","1","20000","0"
"900040","パプリオン","85","40306","エヴァの遺産","1","5","0","0"
"900040","パプリオン","85","40357","パプリオンの鱗","1","1","0","0"
"900040","パプリオン","85","40358","パプリオンの欠けた爪","1","1","0","0"
"900040","パプリオン","85","40359","パプリオンの眼","1","1","0","0"
"900040","パプリオン","85","40360","パプリオンの血","1","1","0","0"
"900040","パプリオン","85","40361","パプリオンの肉","1","1","0","0"
"900040","パプリオン","85","40362","パプリオンの心臓","1","1","4000","0"
"900040","パプリオン","85","40363","パプリオンの骨","1","1","0","0"
"900040","パプリオン","85","40364","パプリオンの牙","1","1","0","0"
"900040","パプリオン","85","41148","\aE技術書(カウンター バリア)","1","1","4000","0"
"900040","パプリオン","85","100057","ツルギ","1","1","20000","0"
"900040","パプリオン","85","120059","水の マント","1","1","10000","0"
"900040","パプリオン","85","120285","ウォーター リング ","1","1","0","0"
"900040","パプリオン","85","210130","ウォリアーの印章(タイタン ロック)","1","1","7000","0"
"900040","パプリオン","85","210131","ウォリアーの印章(タイタン ブリッツ)","1","1","7000","0"
"900040","パプリオン","85","210132","ウォリアーの印章(タイタン マジック)","1","1","7000","0"
"900040","パプリオン","85","410028","封印された 水竜の魔眼","1","1","5000","0"
"900040","パプリオン","85","410045","グリーンハッチリンの卵","1","1","20000","0"
"900040","パプリオン","85","410046","イエローハッチリンの卵","1","1","20000","0"
"900058","ストーン ゴーレム","62","22261","ストーン グローブ ","1","1","200","0"
"900058","ストーン ゴーレム","62","31016","元気を失った石の手袋","1","1","500","0"
"900058","ストーン ゴーレム","62","40308","アデナ","400","600","1000000","0"
"900058","ストーン ゴーレム","62","410061","邪悪な活力","1","5","5000","0"
"900059","ミミック","60","2","ダイス ダガー","1","1","0","0"
"900059","ミミック","60","41","刀","1","1","0","0"
"900059","ミミック","60","52","ツーハンド ソード","1","1","0","0"
"900059","ミミック","60","57","ツルギ","1","1","0","0"
"900059","ミミック","60","63","イビル ソード","1","1","500","0"
"900059","ミミック","60","64","グレートソード","1","1","0","0"
"900059","ミミック","60","85","イビル デュアルブレード","1","1","200","0"
"900059","ミミック","60","165","イビル クロウ","1","1","200","0"
"900059","ミミック","60","185","イビル クロスボウ","1","1","200","0"
"900059","ミミック","60","20101","バンデッド メイル ","1","1","0","0"
"900059","ミミック","60","20110","マジック チェーン メイル ","1","1","0","0"
"900059","ミミック","60","20115","スプリント メイル ","1","1","0","0"
"900059","ミミック","60","20128","クリスタル プレート メイル ","1","1","0","0"
"900059","ミミック","60","20154","プレート メイル ","1","1","0","0"
"900059","ミミック","60","20165","デーモン グローブ ","1","1","0","0"
"900059","ミミック","60","20197","デーモン ブーツ ","1","1","0","0"
"900059","ミミック","60","31023","元気を失った魔法書(メテオストライク)","1","1","200","0"
"900059","ミミック","60","40031","イビル ブラッド","1","1","2000","0"
"900059","ミミック","60","40074","防具強化スクロール","1","1","6000","0"
"900059","ミミック","60","40087","武器強化スクロール","1","1","3000","0"
"900059","ミミック","60","40178","魔法書(カーズ パラライズ)","1","1","0","0"
"900059","ミミック","60","40197","魔法書(ホーリー ウォーク)","1","1","0","0"
"900059","ミミック","60","40205","魔法書(インビジビリティ)","1","1","0","0"
"900059","ミミック","60","40219","魔法書(メテオ ストライク)","1","1","100","0"
"900059","ミミック","60","40238","精霊の水晶(ブラッディ ソウル)","1","1","0","0"
"900059","ミミック","60","40308","アデナ","200","400","1000000","0"
"900059","ミミック","60","41153","精霊の水晶(ストライカー ゲイル)","1","1","0","0"
"900059","ミミック","60","100052","ツーハンド ソード","1","1","0","0"
"900059","ミミック","60","200052","ツーハンド ソード","1","1","0","0"
"900059","ミミック","60","410061","邪悪な活力","1","3","10000","0"
"900060","アイアン ゴーレム","65","40308","アデナ","200","400","1000000","0"
"900060","アイアン ゴーレム","65","210013","記憶の水晶(イリュージョン[ダイア ゴーレム])","1","1","500","0"
"900060","アイアン ゴーレム","65","410061","邪悪な活力","1","5","5000","0"
"900061","ゼラチン キューブ","62","40308","アデナ","200","400","1000000","0"
"900061","ゼラチン キューブ","62","410061","邪悪な活力","1","5","5000","0"
"900062","リビング アーマー","62","40213","魔法書(イミューン トゥ ハーム)","1","1","300","0"
"900062","リビング アーマー","62","40308","アデナ","400","600","1000000","0"
"900062","リビング アーマー","62","410061","邪悪な活力","1","5","5000","0"
"900063","リビング アーマー","60","40213","魔法書(イミューン トゥ ハーム)","1","1","300","0"
"900063","リビング アーマー","60","40308","アデナ","400","600","1000000","0"
"900063","リビング アーマー","60","410061","邪悪な活力","1","5","5000","0"
"900064","ダンシング ソード","62","40308","アデナ","400","600","1000000","0"
"900064","ダンシング ソード","55","410061","邪悪な活力","1","5","3000","0"
"900065","ボール ライトニング","61","40308","アデナ","200","400","1000000","0"
"900065","ボール ライトニング","61","410061","邪悪な活力","1","3","5000","0"
"900066","エルダー","66","20281","変身 コントロール リング ","1","1","300","0"
"900066","エルダー","66","40220","魔法書(グレーター リザレクション)","1","1","800","0"
"900066","エルダー","66","40308","アデナ","200","400","1000000","0"
"900066","エルダー","66","410061","邪悪な活力","1","5","5000","0"
"900066","エルダー","66","3000050","ピクシー木の歓迎箱","1","1","0","0"
"900067","キメラ","66","40031","イビル ブラッド","1","1","2000","0"
"900067","キメラ","66","40308","アデナ","200","400","1000000","0"
"900067","キメラ","66","410061","邪悪な活力","1","5","5000","0"
"900067","キメラ","66","3000050","ピクシー木の歓迎箱","1","1","0","0"
"900068","ラミア","66","20316","ソウル ベルト ","1","1","500","0"
"900068","ラミア","66","40087","武器強化スクロール","1","1","500","0"
"900068","ラミア","66","40308","アデナ","200","400","1000000","0"
"900068","ラミア","66","140100","テレポート スクロール","1","1","1000","0"
"900068","ラミア","66","410061","邪悪な活力","1","5","5000","0"
"900068","ラミア","66","3000050","ピクシー木の歓迎箱","1","1","0","0"
"900069","ブラック エルダー","68","20281","変身 コントロール リング ","1","1","300","0"
"900069","ブラック エルダー","68","40308","アデナ","200","400","1000000","0"
"900069","ブラック エルダー","68","80466","魂石(ハーディンの分身)","1","1","200","0"
"900069","ブラック エルダー","68","80467","魂石(黒ウィザード)","1","1","200","0"
"900069","ブラック エルダー","68","410061","邪悪な活力","1","5","5000","0"
"900069","ブラック エルダー","68","3000050","ピクシー木の歓迎箱","1","1","0","0"
"900070","ダークウィザード","70","41","刀","1","1","0","0"
"900070","ダークウィザード","70","52","ツーハンド ソード","1","1","0","0"
"900070","ダークウィザード","70","57","ツルギ","1","1","0","0"
"900070","ダークウィザード","70","63","イビル ソード","1","1","500","0"
"900070","ダークウィザード","70","64","グレートソード","1","1","0","0"
"900070","ダークウィザード","70","85","イビル デュアルブレード","1","1","500","0"
"900070","ダークウィザード","70","165","イビル クロウ","1","1","500","0"
"900070","ダークウィザード","70","185","イビル クロスボウ","1","1","500","0"
"900070","ダークウィザード","70","20101","バンデッド メイル ","1","1","0","0"
"900070","ダークウィザード","70","20110","マジック チェーン メイル ","1","1","0","0"
"900070","ダークウィザード","70","20154","プレート メイル ","1","1","0","0"
"900070","ダークウィザード","70","20280","マジック プロテクション リング ","1","1","700","0"
"900070","ダークウィザード","70","40031","イビル ブラッド","1","2","7000","0"
"900070","ダークウィザード","70","40074","防具強化スクロール","1","1","600","0"
"900070","ダークウィザード","70","40087","武器強化スクロール","1","1","600","0"
"900070","ダークウィザード","70","40308","アデナ","200","400","1000000","0"
"900070","ダークウィザード","70","140074","防具強化スクロール","1","1","300","0"
"900070","ダークウィザード","70","140087","武器強化スクロール","1","1","300","0"
"900070","ダークウィザード","70","200052","ツーハンド ソード","1","1","0","0"
"900070","ダークウィザード","70","410061","邪悪な活力","1","5","5000","0"
"900071","デス","55","40031","イビル ブラッド","1","1","7000","0"
"900071","デス","55","40308","アデナ","300","350","1000000","0"
"900071","デス","55","410061","邪悪な活力","1","1","5000","0"
"900072","シルエット","68","40031","イビル ブラッド","1","1","2000","0"
"900072","シルエット","68","40308","アデナ","200","400","1000000","0"
"900072","シルエット","68","80466","魂石(ハーディンの分身)","1","1","200","0"
"900072","シルエット","68","80467","魂石(黒ウィザード)","1","1","300","0"
"900072","シルエット","68","410061","邪悪な活力","1","5","5000","0"
"900072","シルエット","68","3000050","ピクシー木の歓迎箱","1","1","0","0"
"900073","ゴースト","70","40031","イビル ブラッド","1","1","2000","0"
"900073","ゴースト","70","40074","防具強化スクロール","1","1","600","0"
"900073","ゴースト","70","40308","アデナ","200","400","1000000","0"
"900073","ゴースト","70","80466","魂石(ハーディンの分身)","1","1","300","0"
"900073","ゴースト","70","80467","魂石(黒ウィザード)","1","1","300","0"
"900073","ゴースト","70","410061","邪悪な活力","1","5","5000","0"
"900073","ゴースト","70","3000050","ピクシー木の歓迎箱","1","1","0","0"
"900074","デジェネレイト ソウル","55","40031","イビル ブラッド","1","1","2000","0"
"900074","デジェネレイト ソウル","55","40308","アデナ","200","400","1000000","0"
"900074","デジェネレイト ソウル","55","410061","邪悪な活力","1","5","5000","0"
"900074","デジェネレイト ソウル","59","3000050","ピクシー木の歓迎箱","1","1","500","0"
"900075","ベレスの分身","78","40031","イビル ブラッド","1","1","2000","0"
"900075","ベレスの分身","78","40308","アデナ","200","400","1000000","0"
"900075","ベレスの分身","78","80450","魂石(デーモン)","1","1","200","0"
"900075","ベレスの分身","78","80466","魂石(ハーディンの分身)","1","1","200","0"
"900075","ベレスの分身","78","80467","魂石(黒ウィザード)","1","1","200","0"
"900075","ベレスの分身","78","410061","邪悪な活力","1","5","5000","0"
"900076","ハーディンの分身","79","2","ダイス ダガー","1","1","0","0"
"900076","ハーディンの分身","79","41","刀","1","1","0","0"
"900076","ハーディンの分身","79","52","ツーハンド ソード","1","1","0","0"
"900076","ハーディンの分身","79","57","ツルギ","1","1","0","0"
"900076","ハーディンの分身","79","63","イビル ソード","1","1","300","0"
"900076","ハーディンの分身","79","64","グレートソード","1","1","0","0"
"900076","ハーディンの分身","79","85","イビル デュアルブレード","1","1","300","0"
"900076","ハーディンの分身","79","165","イビル クロウ","1","1","200","0"
"900076","ハーディンの分身","79","185","イビル クロスボウ","1","1","200","0"
"900076","ハーディンの分身","79","20101","バンデッド メイル ","1","1","0","0"
"900076","ハーディンの分身","79","20110","マジック チェーン メイル ","1","1","0","0"
"900076","ハーディンの分身","79","20115","スプリント メイル ","1","1","0","0"
"900076","ハーディンの分身","79","20128","クリスタル プレート メイル ","1","1","0","0"
"900076","ハーディンの分身","79","20154","プレート メイル ","1","1","0","0"
"900076","ハーディンの分身","79","40031","イビル ブラッド","1","2","5000","0"
"900076","ハーディンの分身","79","40074","防具強化スクロール","1","1","5000","0"
"900076","ハーディンの分身","79","40087","武器強化スクロール","1","1","2000","0"
"900076","ハーディンの分身","79","40308","アデナ","200","400","1000000","0"
"900076","ハーディンの分身","79","100052","ツーハンド ソード","1","1","0","0"
"900076","ハーディンの分身","79","200052","ツーハンド ソード","1","1","0","0"
"900076","ハーディンの分身","79","410061","邪悪な活力","1","5","5000","0"
"900076","ハーディンの分身","79","820018","ピュア エリクサー","1","1","500","0"
"900077","バルログの追従者","75","40031","イビル ブラッド","1","1","2000","0"
"900077","バルログの追従者","75","40308","アデナ","200","400","1000000","0"
"900077","バルログの追従者","75","80450","魂石(デーモン)","1","1","200","0"
"900077","バルログの追従者","75","80466","魂石(ハーディンの分身)","1","1","200","0"
"900077","バルログの追従者","75","80467","魂石(黒ウィザード)","1","1","200","0"
"900077","バルログの追従者","75","410061","邪悪な活力","1","5","5000","0"
"900078","バフォメットの分身","79","31028","オーラを失ったバフォメットスタッフ","1","1","500","0"
"900078","バフォメットの分身","79","40031","イビル ブラッド","1","1","2000","0"
"900078","バフォメットの分身","79","40308","アデナ","200","400","1000000","0"
"900078","バフォメットの分身","79","80450","魂石(デーモン)","1","1","200","0"
"900078","バフォメットの分身","79","80466","魂石(ハーディンの分身)","1","1","200","0"
"900078","バフォメットの分身","79","80467","魂石(黒ウィザード)","1","1","200","0"
"900078","バフォメットの分身","79","410061","邪悪な活力","1","5","5000","0"
"900079","レッサー デーモン","77","151","デーモン アックス","1","1","500","0"
"900079","レッサー デーモン","77","40031","イビル ブラッド","1","1","2000","0"
"900079","レッサー デーモン","77","40308","アデナ","200","400","1000000","0"
"900079","レッサー デーモン","77","80450","魂石(デーモン)","1","1","200","0"
"900079","レッサー デーモン","77","80466","魂石(ハーディンの分身)","1","1","200","0"
"900079","レッサー デーモン","77","80467","魂石(黒ウィザード)","1","1","200","0"
"900079","レッサー デーモン","77","410061","邪悪な活力","1","5","5000","0"
"900080","パーサズ","77","40031","イビル ブラッド","1","1","2000","0"
"900080","パーサズ","77","40308","アデナ","200","400","1000000","0"
"900080","パーサズ","77","80450","魂石(デーモン)","1","1","200","0"
"900080","パーサズ","77","80466","魂石(ハーディンの分身)","1","1","200","0"
"900080","パーサズ","77","80467","魂石(黒ウィザード)","1","1","200","0"
"900080","パーサズ","77","410061","邪悪な活力","1","5","5000","0"
"900081","ガーゴイル","78","40031","イビル ブラッド","1","1","2000","0"
"900081","ガーゴイル","78","40308","アデナ","200","400","1000000","0"
"900081","ガーゴイル","78","80450","魂石(デーモン)","1","1","200","0"
"900081","ガーゴイル","78","80466","魂石(ハーディンの分身)","1","1","200","0"
"900081","ガーゴイル","78","80467","魂石(黒ウィザード)","1","1","200","0"
"900081","ガーゴイル","78","410061","邪悪な活力","1","5","5000","0"
"900082","デーモンの分身","81","151","デーモン アックス","1","1","500","0"
"900082","デーモンの分身","81","40031","イビル ブラッド","1","1","2000","0"
"900082","デーモンの分身","81","40308","アデナ","200","400","1000000","0"
"900082","デーモンの分身","81","80450","魂石(デーモン)","1","1","200","0"
"900082","デーモンの分身","81","80466","魂石(ハーディンの分身)","1","1","200","0"
"900082","デーモンの分身","81","80467","魂石(黒ウィザード)","1","1","200","0"
"900082","デーモンの分身","81","410061","邪悪な活力","1","5","5000","0"
"900083","バルログの分身","82","40031","イビル ブラッド","1","1","2000","0"
"900083","バルログの分身","82","40308","アデナ","200","400","1000000","0"
"900083","バルログの分身","82","80450","魂石(デーモン)","1","1","200","0"
