"item_id","name","bless","enchantlvl","attr_enchantlvl","price"
"420102","","0","4","0","7000000"
"420102","","0","5","0","13500000"
"420102","","0","6","0","25000000"
"420102","","0","7","0","38000000"
"420102","","0","8","0","65000000"
"420102","","0","9","0","110000000"
"420102","","0","10","0","160000000"
"420102","","0","11","0","195000000"
"420102","","1","0","0","7000000"
"420102","","1","1","0","7000000"
"420102","","1","2","0","7000000"
"420102","","1","3","0","7000000"
"420102","","1","4","0","7000000"
"420102","","1","5","0","13500000"
"420102","","1","6","0","25000000"
"420102","","1","7","0","38000000"
"420102","","1","8","0","65000000"
"420102","","1","9","0","110000000"
"420102","","1","10","0","160000000"
"420102","","1","11","0","195000000"
"420103","","0","0","0","7000000"
"420103","","0","1","0","7000000"
"420103","","0","2","0","7000000"
"420103","","0","3","0","7000000"
"420103","","0","4","0","7000000"
"420103","","0","5","0","13500000"
"420103","","0","6","0","25000000"
"420103","","0","7","0","38000000"
"420103","","0","8","0","65000000"
"420103","","0","9","0","110000000"
"420103","","0","10","0","160000000"
"420103","","0","11","0","195000000"
"420103","","1","0","0","7000000"
"420103","","1","1","0","7000000"
"420103","","1","2","0","7000000"
"420103","","1","3","0","7000000"
"420103","","1","4","0","7000000"
"420103","","1","5","0","13500000"
"420103","","1","6","0","25000000"
"420103","","1","7","0","38000000"
"420103","","1","8","0","65000000"
"420103","","1","9","0","110000000"
"420103","","1","10","0","160000000"
"420103","","1","11","0","195000000"
"420104","","0","0","0","7000000"
"420104","","0","1","0","7000000"
"420104","","0","2","0","7000000"
"420104","","0","3","0","7000000"
"420104","","0","4","0","7000000"
"420104","","0","5","0","13500000"
"420104","","0","6","0","25000000"
"420104","","0","7","0","38000000"
"420104","","0","8","0","65000000"
"420104","","0","9","0","110000000"
"420104","","0","10","0","160000000"
"420104","","0","11","0","195000000"
"420104","","1","0","0","7000000"
"420104","","1","1","0","7000000"
"420104","","1","2","0","7000000"
"420104","","1","3","0","7000000"
"420104","","1","4","0","7000000"
"420104","","1","5","0","13500000"
"420104","","1","6","0","25000000"
"420104","","1","7","0","38000000"
"420104","","1","8","0","65000000"
"420104","","1","9","0","110000000"
"420104","","1","10","0","160000000"
"420104","","1","11","0","195000000"
"420105","","0","0","0","7000000"
"420105","","0","1","0","7000000"
"420105","","0","2","0","7000000"
"420105","","0","3","0","7000000"
"420105","","0","4","0","7000000"
"420105","","0","5","0","13500000"
"420105","","0","6","0","25000000"
"420105","","0","7","0","38000000"
"420105","","0","8","0","65000000"
"420105","","0","9","0","110000000"
"420105","","0","10","0","160000000"
"420105","","0","11","0","195000000"
"420105","","1","0","0","7000000"
"420105","","1","1","0","7000000"
"420105","","1","2","0","7000000"
"420105","","1","3","0","7000000"
"420105","","1","4","0","7000000"
"420105","","1","5","0","13500000"
"420105","","1","6","0","25000000"
"420105","","1","7","0","38000000"
"420105","","1","8","0","65000000"
"420105","","1","9","0","110000000"
"420105","","1","10","0","160000000"
"420105","","1","11","0","195000000"
"420106","","0","0","0","7000000"
"420106","","0","1","0","7000000"
"420106","","0","2","0","7000000"
"420106","","0","3","0","7000000"
"420106","","0","4","0","7000000"
"420106","","0","5","0","13500000"
"420106","","0","6","0","25000000"
"420106","","0","7","0","38000000"
"420106","","0","8","0","65000000"
"420106","","0","9","0","110000000"
"420106","","0","10","0","160000000"
"420106","","0","11","0","195000000"
"420106","","1","0","0","7000000"
"420106","","1","1","0","7000000"
"420106","","1","2","0","7000000"
"420106","","1","3","0","7000000"
"420106","","1","4","0","7000000"
"420106","","1","5","0","13500000"
"420106","","1","6","0","25000000"
"420106","","1","7","0","38000000"
"420106","","1","8","0","65000000"
"420106","","1","9","0","110000000"
"420106","","1","10","0","160000000"
"420106","","1","11","0","195000000"
"420107","","0","0","0","7000000"
"420107","","0","1","0","7000000"
"420107","","0","2","0","7000000"
"420107","","0","3","0","7000000"
"420107","","0","4","0","7000000"
"420107","","0","5","0","13500000"
"420107","","0","6","0","25000000"
"420107","","0","7","0","38000000"
"420107","","0","8","0","65000000"
"420107","","0","9","0","110000000"
"420107","","0","10","0","160000000"
"420107","","0","11","0","195000000"
"420107","","1","0","0","7000000"
"420107","","1","1","0","7000000"
"420107","","1","2","0","7000000"
"420107","","1","3","0","7000000"
"420107","","1","4","0","7000000"
"420107","","1","5","0","13500000"
"420107","","1","6","0","25000000"
"420107","","1","7","0","38000000"
"420107","","1","8","0","65000000"
"420107","","1","9","0","110000000"
"420107","","1","10","0","160000000"
"420107","","1","11","0","195000000"
"420108","","0","0","0","7000000"
"420108","","0","1","0","7000000"
"420108","","0","2","0","7000000"
"420108","","0","3","0","7000000"
"420108","","0","4","0","7000000"
"420108","","0","5","0","13500000"
"420108","","0","6","0","25000000"
"420108","","0","7","0","38000000"
"420108","","0","8","0","65000000"
"420108","","0","9","0","110000000"
"420108","","0","10","0","160000000"
"420108","","0","11","0","195000000"
"420108","","1","0","0","7000000"
"420108","","1","1","0","7000000"
"420108","","1","2","0","7000000"
"420108","","1","3","0","7000000"
"420108","","1","4","0","7000000"
"420108","","1","5","0","13500000"
"420108","","1","6","0","25000000"
"420108","","1","7","0","38000000"
"420108","","1","8","0","65000000"
"420108","","1","9","0","110000000"
"420108","","1","10","0","160000000"
"420108","","1","11","0","195000000"
"420109","","0","0","0","7000000"
"420109","","0","1","0","7000000"
"420109","","0","2","0","7000000"
"420109","","0","3","0","7000000"
"420109","","0","4","0","7000000"
"420109","","0","5","0","13500000"
"420109","","0","6","0","25000000"
"420109","","0","7","0","38000000"
"420109","","0","8","0","65000000"
"420109","","0","9","0","110000000"
"420109","","0","10","0","160000000"
"420109","","0","11","0","195000000"
"420109","","1","0","0","7000000"
"420109","","1","1","0","7000000"
"420109","","1","2","0","7000000"
"420109","","1","3","0","7000000"
"420109","","1","4","0","7000000"
"420109","","1","5","0","13500000"
"420109","","1","6","0","25000000"
"420109","","1","7","0","38000000"
"420109","","1","8","0","65000000"
"420109","","1","9","0","110000000"
"420109","","1","10","0","160000000"
"420109","","1","11","0","195000000"
"420110","","0","0","0","7000000"
"420110","","0","1","0","7000000"
"420110","","0","2","0","7000000"
"420110","","0","3","0","7000000"
"420110","","0","4","0","7000000"
"420110","","0","5","0","13500000"
"420110","","0","6","0","25000000"
"420110","","0","7","0","38000000"
"420110","","0","8","0","65000000"
"420110","","0","9","0","110000000"
"420110","","0","10","0","160000000"
"420110","","0","11","0","195000000"
"420110","","1","0","0","7000000"
"420110","","1","1","0","7000000"
"420110","","1","2","0","7000000"
"420110","","1","3","0","7000000"
"420110","","1","4","0","7000000"
"420110","","1","5","0","13500000"
"420110","","1","6","0","25000000"
"420110","","1","7","0","38000000"
"420110","","1","8","0","65000000"
"420110","","1","9","0","110000000"
"420110","","1","10","0","160000000"
"420110","","1","11","0","195000000"
"420111","","0","0","0","7000000"
"420111","","0","1","0","7000000"
"420111","","0","2","0","7000000"
"420111","","0","3","0","7000000"
"420111","","0","4","0","7000000"
"420111","","0","5","0","13500000"
"420111","","0","6","0","25000000"
"420111","","0","7","0","38000000"
"420111","","0","8","0","65000000"
"420111","","0","9","0","110000000"
"420111","","0","10","0","160000000"
"420111","","0","11","0","195000000"
"420111","","1","0","0","7000000"
"420111","","1","1","0","7000000"
"420111","","1","2","0","7000000"
"420111","","1","3","0","7000000"
"420111","","1","4","0","7000000"
"420111","","1","5","0","13500000"
"420111","","1","6","0","25000000"
"420111","","1","7","0","38000000"
"420111","","1","8","0","65000000"
"420111","","1","9","0","110000000"
"420111","","1","10","0","160000000"
"420111","","1","11","0","195000000"
"420112","","0","0","0","7000000"
"420112","","0","1","0","7000000"
"420112","","0","2","0","7000000"
"420112","","0","3","0","7000000"
"420112","","0","4","0","7000000"
"420112","","0","5","0","13500000"
"420112","","0","6","0","25000000"
"420112","","0","7","0","38000000"
"420112","","0","8","0","65000000"
"420112","","0","9","0","110000000"
"420112","","0","10","0","160000000"
"420112","","0","11","0","195000000"
"420112","","1","0","0","7000000"
"420112","","1","1","0","7000000"
"420112","","1","2","0","7000000"
"420112","","1","3","0","7000000"
"420112","","1","4","0","7000000"
"420112","","1","5","0","13500000"
"420112","","1","6","0","25000000"
"420112","","1","7","0","38000000"
"420112","","1","8","0","65000000"
"420112","","1","9","0","110000000"
"420112","","1","10","0","160000000"
"420112","","1","11","0","195000000"
"420113","","0","0","0","7000000"
"420113","","0","1","0","7000000"
"420113","","0","2","0","7000000"
"420113","","0","3","0","7000000"
"420113","","0","4","0","7000000"
"420113","","0","5","0","13500000"
"420113","","0","6","0","25000000"
"420113","","0","7","0","38000000"
"420113","","0","8","0","65000000"
"420113","","0","9","0","110000000"
"420113","","0","10","0","160000000"
"420113","","0","11","0","195000000"
"420113","","1","0","0","7000000"
"420113","","1","1","0","7000000"
"420113","","1","2","0","7000000"
"420113","","1","3","0","7000000"
"420113","","1","4","0","7000000"
"420113","","1","5","0","13500000"
"420113","","1","6","0","25000000"
"420113","","1","7","0","38000000"
"420113","","1","8","0","65000000"
"420113","","1","9","0","110000000"
"420113","","1","10","0","160000000"
"420113","","1","11","0","195000000"
"420114","","0","0","0","7000000"
"420114","","0","1","0","7000000"
"420114","","0","2","0","7000000"
"420114","","0","3","0","7000000"
"420114","","0","4","0","7000000"
"420114","","0","5","0","13500000"
"420114","","0","6","0","25000000"
"420114","","0","7","0","38000000"
"420114","","0","8","0","65000000"
"420114","","0","9","0","110000000"
"420114","","0","10","0","160000000"
"420114","","0","11","0","195000000"
"420114","","1","0","0","7000000"
"420114","","1","1","0","7000000"
"420114","","1","2","0","7000000"
"420114","","1","3","0","7000000"
"420114","","1","4","0","7000000"
"420114","","1","5","0","13500000"
"420114","","1","6","0","25000000"
"420114","","1","7","0","38000000"
"420114","","1","8","0","65000000"
"420114","","1","9","0","110000000"
"420114","","1","10","0","160000000"
"420114","","1","11","0","195000000"
"420115","","0","0","0","7000000"
"420115","","0","1","0","7000000"
"420115","","0","2","0","7000000"
"420115","","0","3","0","7000000"
"420115","","0","4","0","7000000"
"420115","","0","5","0","13500000"
"420115","","0","6","0","25000000"
"420115","","0","7","0","38000000"
"420115","","0","8","0","650000000"
"420115","","0","9","0","110000000"
"420115","","0","10","0","160000000"
"420115","","0","11","0","195000000"
"420115","","1","0","0","7000000"
"420115","","1","1","0","7000000"
"420115","","1","2","0","7000000"
"420115","","1","3","0","7000000"
"420115","","1","4","0","7000000"
"420115","","1","5","0","13500000"
"420115","","1","6","0","25000000"
"420115","","1","7","0","38000000"
"420115","","1","8","0","65000000"
"420115","","1","9","0","11000000"
"420115","","1","10","0","16000000"
"420115","","1","11","0","19500000"
"430000","","0","0","0","480000"
"430000","","1","0","0","480000"
"430001","","0","0","0","1000000"
"430001","","1","0","0","1000000"
"430002","","0","0","0","680000"
"430002","","1","0","0","680000"
"430003","","0","0","0","15000"
"430003","","1","0","0","15000"
"430004","","0","0","0","45000"
"430004","","1","0","0","45000"
"430009","","0","0","0","65000"
"430009","","1","0","0","65000"
