"id","location","count","npc_templateid","group_id","locx","locy","randomx","randomy","locx1","locy1","locx2","locy2","heading","min_respawn_delay","max_respawn_delay","mapid","respawn_screen","movement_distance","rest","near_spawn"
"11079","Receipt","1","45419","0","32851","32844","12","12","0","0","0","0","4","60","120","430","0","0","0","0"
"11080","Receipt","1","45419","0","32865","32833","12","12","0","0","0","0","6","60","120","430","0","0","0","0"
"11081","Receipt","1","45419","0","32853","32831","12","12","0","0","0","0","6","60","120","430","0","0","0","0"
"11082","Receipt","1","45419","0","32837","32826","12","12","0","0","0","0","6","60","120","430","0","0","0","0"
"11083","Receipt","1","45419","0","32880","32819","12","12","0","0","0","0","6","60","120","430","0","0","0","0"
"11084","Receipt","1","45419","0","32833","32858","12","12","0","0","0","0","1","60","120","430","0","0","0","0"
"11085","Receipt","1","45419","0","32818","32857","12","12","0","0","0","0","5","60","120","430","0","0","0","0"
"11086","Receipt","1","45419","0","32807","32855","12","12","0","0","0","0","3","60","120","430","0","0","0","0"
"11087","Receipt","1","45419","0","32797","32867","12","12","0","0","0","0","4","60","120","430","0","0","0","0"
"11088","Receipt","1","45419","0","32841","32800","12","12","0","0","0","0","4","60","120","430","0","0","0","0"
"11089","Receipt","1","45419","0","32870","32814","12","12","0","0","0","0","6","60","120","430","0","0","0","0"
"11090","directive","1","45416","0","32906","32876","12","12","0","0","0","0","4","60","120","430","0","0","0","0"
"11091","directive","1","45416","0","32928","32869","12","12","0","0","0","0","4","60","120","430","0","0","0","0"
"11092","directive","1","45416","0","32935","32880","12","12","0","0","0","0","4","60","120","430","0","0","0","0"
"11093","directive","1","45416","0","32923","32890","12","12","0","0","0","0","6","60","120","430","0","0","0","0"
"11094","directive","1","45416","0","32914","32939","12","12","0","0","0","0","4","60","120","430","0","0","0","0"
"11095","directive","1","45416","0","32900","32946","12","12","0","0","0","0","4","60","120","430","0","0","0","0"
"11096","directive","1","45416","0","32880","32949","12","12","0","0","0","0","0","60","120","430","0","0","0","0"
"11110","Trogg","2","45155","0","33515","33269","30","30","0","0","0","0","0","60","120","4","0","100","0","0"
"11111","Trogg","2","45155","0","33473","33261","30","30","0","0","0","0","0","60","120","4","0","100","0","0"
"11112","Trogg","1","45155","0","33444","33253","30","30","0","0","0","0","0","60","120","4","0","100","0","0"
"11113","Trogg","2","45155","0","33366","33241","30","30","0","0","0","0","0","60","120","4","0","100","0","0"
"11114","Trogg","1","45155","0","33349","33283","30","30","0","0","0","0","0","60","120","4","0","100","0","0"
"11115","Trogg","2","45155","0","33372","33358","30","30","0","0","0","0","0","60","120","4","0","100","0","0"
"11116","Trogg","1","45155","0","33411","33400","30","30","0","0","0","0","0","60","120","4","0","100","0","0"
"11117","Trogg","1","45155","0","33432","33437","30","30","0","0","0","0","0","60","120","4","0","100","0","0"
"11118","Trogg","2","45155","0","33409","33446","30","30","0","0","0","0","0","60","120","4","0","100","0","0"
"11119","Trogg","1","45155","0","33377","33468","30","30","0","0","0","0","0","60","120","4","0","100","0","0"
"11120","Trogg","1","45155","0","33448","33443","30","30","0","0","0","0","0","60","120","4","0","100","0","0"
"11121","Red Oak","1","5167","0","32409","32926","0","0","32359","32880","32459","32970","0","3000","6000","0","0","100","0","0"
"11122","Stone Golem","20","5026","0","32433","32979","0","0","32333","32879","32533","33079","0","30","60","0","0","0","0","0"
"11123","Gnome Fighter","3","5053","100","33955","32263","0","0","33920","32236","33992","32287","0","30","60","4","0","50","0","0"
"11124","Gnome Swordsman","3","5055","101","33955","32263","0","0","33920","32236","33992","32287","0","30","60","4","0","50","0","0"
"11125","Gnome Archer","3","5057","102","33955","32263","0","0","33920","32236","33992","32287","0","30","60","4","0","50","0","0"
"11126","Doppelganger","1","45189","0","33441","33281","12","12","0","0","0","0","4","60","120","4","0","0","0","0"
"11127","Doppelganger","1","45189","0","33432","33225","12","12","0","0","0","0","1","60","120","4","0","0","0","0"
"11128","Doppelganger","1","45189","0","33431","33188","12","12","0","0","0","0","0","60","120","4","0","0","0","0"
"11129","Doppelganger","1","45189","0","33461","33153","12","12","0","0","0","0","0","60","120","4","0","0","0","0"
"11130","Doppelganger","1","45189","0","33408","33163","12","12","0","0","0","0","7","60","120","4","0","0","0","0"
"11131","Doppelganger","1","45189","0","33392","33198","12","12","0","0","0","0","5","60","120","4","0","0","0","0"
"11132","Doppelganger","1","45189","0","33376","33235","12","12","0","0","0","0","4","60","120","4","0","0","0","0"
"11133","Doppelganger","1","45189","0","33392","33258","12","12","0","0","0","0","0","60","120","4","0","0","0","0"
"11134","Doppelganger","1","45189","0","33392","33283","12","12","0","0","0","0","3","60","120","4","0","0","0","0"
"11135","Doppelganger","1","45189","0","33414","33346","12","12","0","0","0","0","3","60","120","4","0","0","0","0"
"11136","Doppelganger","1","45189","0","33460","33323","12","12","0","0","0","0","2","60","120","4","0","0","0","0"
"11137","Doppelganger","1","45189","0","33501","33325","12","12","0","0","0","0","0","60","120","4","0","0","0","0"
"11138","Gazer","1","45349","0","33401","33181","12","12","0","0","0","0","3","60","120","4","0","0","0","0"
"11139","Doppelganger","1","45189","0","33414","33192","12","12","0","0","0","0","5","60","120","4","0","0","0","0"
"11140","Lamia","1","45229","0","33417","33183","12","12","0","0","0","0","0","60","120","4","0","0","0","0"
"11141","Lamia","1","45229","0","33417","33216","12","12","0","0","0","0","1","60","120","4","0","0","0","0"
"11142","Turtle Dragon","1","45262","0","33407","33187","12","12","0","0","0","0","3","60","120","4","0","0","0","0"
"11143","Brave Rabbit","1","45049","0","32521","33016","30","30","0","0","0","0","0","1800","3600","440","0","100","0","0"
"11144","Brave Rabbit","1","45049","0","32521","33016","30","30","0","0","0","0","0","1800","3600","440","0","100","0","0"
"11145","Cat","1","45039","0","32521","33016","30","30","0","0","0","0","0","1800","3600","440","0","100","0","0"
"11146","Cat","1","45039","0","32521","33016","30","30","0","0","0","0","0","1800","3600","440","0","100","0","0"
"11147","Cat","1","45039","0","33044","33318","30","30","0","0","0","0","0","1800","3600","4","0","100","0","0"
"11148","Tiger","1","45313","0","32521","33016","30","30","0","0","0","0","0","1800","3600","440","0","100","0","0"
"11149","Distortion Dread Spider","20","7310010","0","32798","32798","0","0","32704","32704","32895","32895","0","0","0","101","0","0","0","1"
"11150","Distortion Medusa","20","7310011","0","32798","32798","0","0","32704","32704","32895","32895","0","0","0","101","0","0","0","1"
"11151","Distortion Lamia","20","7310012","0","32798","32798","0","0","32704","32704","32895","32895","0","0","0","101","0","0","0","1"
"11152","Distortion Chimera","20","7310013","0","32798","32798","0","0","32704","32704","32895","32895","0","0","0","101","0","0","0","1"
"11154","Distortion Cockatrice","20","7310014","0","32798","32798","0","0","32704","32704","32895","32895","0","0","0","101","0","0","0","1"
"11156","Mistrust Dire Wolf","20","7310016","0","32798","32798","0","0","32704","32704","32895","32895","0","0","0","102","0","0","0","1"
"11157","Mistrust Mimic","20","7310017","0","32798","32798","0","0","32704","32704","32895","32895","0","0","0","102","0","0","0","1"
"11158","Mistrust Dancing Sword","20","7310018","0","32798","32798","0","0","32704","32704","32895","32895","0","0","0","102","0","0","0","1"
"11159","Mistrust Gazer","20","7310019","0","32798","32798","0","0","32704","32704","32895","32895","0","0","0","102","0","0","0","1"
"11160","Mistrust Succubus","20","7310020","0","32798","32798","0","0","32704","32704","32895","32895","0","0","0","102","0","0","0","1"
"11162","Horror Fire Egg","20","7310022","0","32798","32798","0","0","32704","32704","32895","32895","0","0","0","103","0","0","0","1"
"11163","Horror Cerberus","20","7310023","0","32798","32798","0","0","32704","32704","32895","32895","0","0","0","103","0","0","0","1"
"11164","Horror Nightmare","20","7310024","0","32798","32798","0","0","32704","32704","32895","32895","0","0","0","103","0","0","0","1"
"11165","Horror Lesser Demon","20","7310025","0","32798","32798","0","0","32704","32704","32895","32895","0","0","0","103","0","0","0","1"
"11166","Horror Ifrit","20","7310026","0","32798","32798","0","0","32704","32704","32895","32895","0","0","0","103","0","0","0","1"
"11167","Horror Agni","20","7310027","0","32798","32798","0","0","32704","32704","32895","32895","0","0","0","103","0","0","0","1"
"11169","Death Zombie","20","7310029","0","32670","32861","0","0","32576","32768","32767","32959","0","0","0","104","0","0","0","1"
"11170","Death Spartoi","20","7310030","0","32670","32861","0","0","32576","32768","32767","32959","0","0","0","104","0","0","0","1"
"11171","Death Skeleton Fighter","20","7310031","0","32670","32861","0","0","32576","32768","32767","32959","0","0","0","104","0","0","0","1"
"11172","Death Skeleton Marksman","20","7310032","0","32670","32861","0","0","32576","32768","32767","32959","0","0","0","104","0","0","0","1"
"11173","Death Skeleton Guard","20","7310033","0","32670","32861","0","0","32576","32768","32767","32959","0","0","0","104","0","0","0","1"
"11175","Hell Ghost","20","7310035","0","32670","32861","0","0","32576","32785","32767","32959","0","0","0","105","0","0","0","1"
"11176","Hell Ghost","20","7310036","0","32670","32861","0","0","32576","32785","32767","32959","0","0","0","105","0","0","0","1"
"11177","Hell Necromancer","20","7310037","0","32670","32861","0","0","32576","32785","32767","32959","0","0","0","105","0","0","0","1"
"11178","Hell Iron Golem","20","7310038","0","32670","32861","0","0","32576","32785","32767","32959","0","0","0","105","0","0","0","1"
"11179","Hell Lesser Dragon","20","7310039","0","32670","32861","0","0","32576","32785","32767","32959","0","0","0","105","0","0","0","1"
"11180","Hell Bone Dragon","20","7310040","0","32670","32861","0","0","32576","32785","32767","32959","0","0","0","105","0","0","0","1"
"11182","Immortal Ghoul","30","7310042","0","32670","32861","0","0","32593","32785","32750","32942","0","0","0","106","0","0","0","1"
"11183","Immortal Zombie Soldier","30","7310043","0","32670","32861","0","0","32593","32785","32750","32942","0","0","0","106","0","0","0","1"
"11184","Immortal Zombie Wizard","30","7310044","0","32670","32861","0","0","32593","32785","32750","32942","0","0","0","106","0","0","0","1"
"11185","Immortal Zombie General","30","7310045","0","32670","32861","0","0","32593","32785","32750","32942","0","0","0","106","0","0","0","1"
"11187","Brutal Lycanthrope","30","7310047","0","32670","32861","0","0","32576","32768","32767","32959","0","0","0","107","0","0","0","1"
"11188","Brutal Sabre Tiger","30","7310048","0","32670","32861","0","0","32576","32768","32767","32959","0","0","0","107","0","0","0","1"
"11189","Brutal Horn Cerberus","30","7310049","0","32670","32861","0","0","32576","32768","32767","32959","0","0","0","107","0","0","0","1"
"11190","Brutal Asitagio","30","7310050","0","32670","32861","0","0","32576","32768","32767","32959","0","0","0","107","0","0","0","1"
"11192","Dark Burning Archer","30","7310052","0","32670","32861","0","0","32576","32768","32767","32959","0","0","0","108","0","0","0","1"
"11193","Dark Burning Warrior","30","7310053","0","32670","32861","0","0","32576","32768","32767","32959","0","0","0","108","0","0","0","1"
"11194","Dark Black Knight","30","7310054","0","32670","32861","0","0","32576","32768","32767","32959","0","0","0","108","0","0","0","1"
"11195","Dark Succubus Queen","20","7310055","0","32670","32861","0","0","32576","32768","32767","32959","0","0","0","108","0","0","0","1"
"11196","Forever Skeleton Marksman","25","7310057","0","32670","32861","0","0","32576","32768","32767","32959","0","30","60","109","0","0","0","1"
"11197","Forever Skeleton Fighter","25","7310058","0","32670","32861","0","0","32576","32768","32767","32959","0","30","60","109","0","0","0","0"
"11198","Forever Skeleton Guard","25","7310059","0","32670","32861","0","0","32576","32768","32767","32959","0","30","60","109","0","0","0","0"
"11199","Forever Skeleton Knight","25","7310060","0","32670","32861","0","0","32576","32768","32767","32959","0","30","60","109","0","0","0","0"
"11201","Part-time Assistant","25","7310062","0","32800","32799","0","0","32704","32704","32895","32895","0","60","120","110","0","0","0","1"
"11202","Part-time Succubus Queen","25","7310063","0","32800","32799","0","0","32704","32704","32895","32895","0","60","120","110","0","0","0","1"
"11203","Part Leviathan","25","7310064","0","32800","32799","0","0","32704","32704","32895","32895","0","60","120","110","0","0","0","1"
"11204","Part Asmodeus","25","7310065","0","32800","32799","0","0","32704","32704","32895","32895","0","60","120","110","0","0","0","1"
"11206","Zenith Queen","10","7310067","0","32703","32895","0","0","32576","32768","32831","33023","0","30","60","111","0","0","0","1"
"11207","Sheer","10","7310068","0","32703","32895","0","0","32576","32768","32831","33023","0","30","60","111","0","0","0","1"
"11208","Vampire","10","7310069","0","32703","32895","0","0","32576","32768","32831","33023","0","30","60","111","0","0","0","1"
"11209","Zombie Lord","10","7310070","0","32703","32895","0","0","32576","32768","32831","33023","0","30","60","111","0","0","0","1"
"11210","Cougar","10","7310071","0","32703","32895","0","0","32576","32768","32831","33023","0","30","60","111","0","0","0","1"
"11211","Mommy Road","10","7310072","0","32703","32895","0","0","32576","32768","32831","33023","0","30","60","111","0","0","0","1"
"11212","Iris","10","7310073","0","32703","32895","0","0","32576","32768","32831","33023","0","30","60","111","0","0","0","1"
"11213","Nightvald","10","7310074","0","32703","32895","0","0","32576","32768","32831","33023","0","30","60","111","0","0","0","1"
"11214","rich","10","7310075","0","32703","32895","0","0","32576","32768","32831","33023","0","30","60","111","0","0","0","1"
"11215","Ugnus","10","7310076","0","32703","32895","0","0","32576","32768","32831","33023","0","30","60","111","0","0","0","1"
"11217","Husky","1","45053","0","33884","32459","12","12","0","0","0","0","0","120","240","4","0","100","0","0"
"11218","Husky","1","45053","0","33890","32496","12","12","0","0","0","0","0","120","240","4","0","100","0","0"
"11219","Husky","1","45053","0","33920","32523","12","12","0","0","0","0","0","120","240","4","0","100","0","0"
"11220","Husky","1","45053","0","33941","32548","12","12","0","0","0","0","0","120","240","4","0","100","0","0"
"11221","Demon King","1","5100000","0","32682","32893","0","0","0","0","0","0","0","1800","5400","5167","0","0","0","0"
"11222","Oak Gombyon of Aden","6","5000120","0","32696","32772","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11223","Aden's Skeleton Pike","6","5000124","0","32698","32801","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11224","Aden's Skeleton Axe","6","5000123","0","32686","32833","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11225","Aden's Skeleton Axe","6","5000123","0","32719","32849","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11226","Aden's Skeleton Pike","6","5000124","0","32740","32855","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11227","Oak Gombyon of Aden","6","5000120","0","32764","32859","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11228","Aden's Skeleton Pike","6","5000124","0","32784","32870","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11229","Aden's Skeleton Archer","6","5000122","0","32812","32866","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11230","Aden's Skeleton Axe","6","5000123","0","32684","32695","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11231","Aden's Orc Archers","6","5000119","0","32676","32729","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11232","Oak Gombyon of Aden","6","5000120","0","32668","32758","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11233","Aden's Skeleton Axe","6","5000123","0","32809","32643","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11234","Aden's Skeleton Archer","6","5000122","0","32783","32653","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11235","Aden's Raging Boar","6","5000126","0","32793","32697","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11236","Aden's Skeleton Archer","6","5000122","0","32808","32736","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11237","Aden's Skeleton Axe","6","5000123","0","32765","32788","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11238","Oak Gombyon of Aden","6","5000120","0","32739","32765","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11239","Aden's Skeleton Axe","6","5000123","0","32763","32778","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11240","Aden's Skeleton Archer","6","5000122","0","32847","32755","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11241","Aden's Raging Boar","6","5000126","0","32890","32830","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11242","Aden's Skeleton Archer","6","5000122","0","32793","32642","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11243","Aden's Skeleton Archer","6","5000122","0","32803","32755","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11244","Aden's Raging Boar","6","5000126","0","32732","32861","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11245","Aden's Skeleton Archer","6","5000122","0","32721","32692","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11246","Aden's Skeleton Axe","6","5000123","0","32671","32794","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11247","Oak Gombyon of Aden","6","5000120","0","32803","32842","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11248","Aden's Skeleton Axe","6","5000123","0","32726","32693","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11249","Aden's Orc Archers","6","5000119","0","32700","32773","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11250","Aden's Raging Boar","6","5000126","0","32797","32782","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11251","Aden's Skeleton Archer","6","5000122","0","32853","32796","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11252","Aden's Skeleton Axe","6","5000123","0","32836","32704","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11253","Oak Gombyon of Aden","6","5000120","0","32718","32655","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11254","Aden's Skeleton Axe","6","5000123","0","32862","32734","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11255","Aden's Raging Boar","6","5000126","0","32851","32690","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11256","Aden's Raging Boar","6","5000126","0","32667","32763","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11257","Aden's Skeleton Axe","6","5000123","0","32681","32774","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11258","Aden's Skeleton Axe","6","5000123","0","32738","32685","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11259","Oak Gombyon of Aden","6","5000120","0","32890","32684","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11260","Aden's Skeleton Axe","6","5000123","0","32794","32697","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11261","Aden's Skeleton Axe","6","5000123","0","32792","32673","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11262","Aden's Raging Boar","6","5000126","0","32839","32742","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11263","Aden's Orc Archers","6","5000119","0","32831","32623","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11264","Aden's Skeleton Axe","6","5000123","0","32826","32780","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11265","Oak Gombyon of Aden","6","5000120","0","32878","32654","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11266","Aden's Skeleton Axe","6","5000123","0","32847","32755","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11267","Aden's Orc Archers","6","5000119","0","32890","32830","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11268","Aden's Raging Boar","6","5000126","0","32793","32642","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11269","Aden's Skeleton Archer","6","5000122","0","32803","32755","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11270","Aden's Skeleton Axe","6","5000123","0","32732","32861","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11271","Oak Gombyon of Aden","6","5000120","0","32721","32692","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11272","Aden's Skeleton Axe","6","5000123","0","32671","32794","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11273","Oak Gombyon of Aden","6","5000120","0","32803","32842","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11274","Aden's Raging Boar","6","5000126","0","32726","32693","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11275","Oak Gombyon of Aden","6","5000120","0","32700","32773","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11276","Aden's Raging Boar","6","5000126","0","32797","32782","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11277","Aden's Orc Archers","6","5000119","0","32853","32796","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11278","Aden's Skeleton Archer","6","5000122","0","32836","32704","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11279","Aden's Skeleton Axe","6","5000123","0","32718","32655","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11280","Oak Gombyon of Aden","6","5000120","0","32862","32734","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11281","Aden's Skeleton Axe","6","5000123","0","32851","32690","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11282","Oak Gombyon of Aden","6","5000120","0","32667","32763","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11283","Oak Gombyon of Aden","6","5000120","0","32681","32774","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11284","Aden's Skeleton Archer","6","5000122","0","32738","32685","20","20","0","0","0","0","0","60","120","701","0","100","0","0"
"11285","Elder of Aden","2","5000121","0","32890","32684","20","20","0","0","0","0","0","120","240","701","0","100","0","0"
"11286","Aden's Giant Spider","2","5000125","0","32794","32697","20","20","0","0","0","0","0","120","240","701","0","100","0","0"
"11287","Elder of Aden","2","5000121","0","32792","32673","20","20","0","0","0","0","0","120","240","701","0","100","0","0"
"11288","Aden's Giant Spider","2","5000125","0","32839","32742","20","20","0","0","0","0","0","120","240","701","0","100","0","0"
"11289","Elder of Aden","2","5000121","0","32831","32623","20","20","0","0","0","0","0","120","240","701","0","100","0","0"
"11290","Aden's Giant Spider","2","5000125","0","32826","32780","20","20","0","0","0","0","0","120","240","701","0","100","0","0"
"11291","Elder of Aden","2","5000121","0","32878","32654","20","20","0","0","0","0","0","120","240","701","0","100","0","0"
"11292","Aden's Giant Spider","2","5000125","0","32847","32755","20","20","0","0","0","0","0","120","240","701","0","100","0","0"
"11293","Elder of Aden","2","5000121","0","32890","32830","20","20","0","0","0","0","0","120","240","701","0","100","0","0"
"11294","Aden's Giant Spider","2","5000125","0","32793","32642","20","20","0","0","0","0","0","120","240","701","0","100","0","0"
"11295","Elder of Aden","2","5000121","0","32803","32755","20","20","0","0","0","0","0","120","240","701","0","100","0","0"
"11296","Aden's Giant Spider","2","5000125","0","32732","32861","20","20","0","0","0","0","0","120","240","701","0","100","0","0"
"11297","Elder of Aden","2","5000121","0","32721","32692","20","20","0","0","0","0","0","120","240","701","0","100","0","0"
"11298","Aden's Giant Spider","2","5000125","0","32671","32794","20","20","0","0","0","0","0","120","240","701","0","100","0","0"
"11299","Elder of Aden","2","5000121","0","32803","32842","20","20","0","0","0","0","0","120","240","701","0","100","0","0"
"11300","Aden's Giant Spider","2","5000125","0","32726","32693","20","20","0","0","0","0","0","120","240","701","0","100","0","0"
"11301","Elder of Aden","2","5000121","0","32700","32773","20","20","0","0","0","0","0","120","240","701","0","100","0","0"
"11302","Aden's Giant Spider","2","5000125","0","32797","32782","20","20","0","0","0","0","0","120","240","701","0","100","0","0"
"11303","Elder of Aden","2","5000121","0","32853","32796","20","20","0","0","0","0","0","120","240","701","0","100","0","0"
"11304","Aden's Giant Spider","2","5000125","0","32836","32704","20","20","0","0","0","0","0","120","240","701","0","100","0","0"
"14833","wolf","1","707005","0","32786","33009","10","10","0","0","0","0","0","60","120","1708","0","0","0","0"
"14835","wolf","1","707005","0","32737","32968","10","10","0","0","0","0","0","60","120","1708","0","0","0","0"
"14837","wolf","1","707005","0","32670","32957","10","10","0","0","0","0","0","60","120","1708","0","0","0","0"
"14839","wolf","1","707005","0","32701","32909","10","10","0","0","0","0","0","60","120","1708","0","0","0","0"
"14841","wolf","1","707005","0","32813","32925","10","10","0","0","0","0","0","60","120","1708","0","0","0","0"
"14843","wolf","1","707005","0","32771","32902","10","10","0","0","0","0","0","60","120","1708","0","0","0","0"
"14845","wolf","1","707005","0","32698","32845","10","10","0","0","0","0","0","60","120","1708","0","0","0","0"
"14847","wolf","1","707005","0","32667","32955","10","10","0","0","0","0","0","60","120","1708","0","0","0","0"
"14849","wolf","1","707005","0","32811","32988","10","10","0","0","0","0","0","60","120","1708","0","0","0","0"
"14851","wolf","1","707005","0","32782","32929","10","10","0","0","0","0","0","60","120","1708","0","0","0","0"
"14883","Brute","1","707015","0","32839","32999","3","3","0","0","0","0","0","60","120","1708","0","0","0","0"
"14885","Brute","1","707015","0","32798","33002","3","3","0","0","0","0","0","60","120","1708","0","0","0","0"
"14887","Brute","1","707015","0","32775","32990","3","3","0","0","0","0","0","60","120","1708","0","0","0","0"
"14889","Brute","1","707015","0","32737","32993","3","3","0","0","0","0","0","60","120","1708","0","0","0","0"
"14891","Brute","1","707015","0","32712","32975","3","3","0","0","0","0","0","60","120","1708","0","0","0","0"
"14893","Brute","1","707015","0","32676","32980","3","3","0","0","0","0","0","60","120","1708","0","0","0","0"
"14895","Brute","1","707015","0","32651","33005","3","3","0","0","0","0","0","60","120","1708","0","0","0","0"
"14897","Brute","1","707015","0","32653","32963","3","3","0","0","0","0","0","60","120","1708","0","0","0","0"
"14899","Brute","1","707015","0","32670","32926","3","3","0","0","0","0","0","60","120","1708","0","0","0","0"
"14901","Brute","1","707015","0","32666","32898","3","3","0","0","0","0","0","60","120","1708","0","0","0","0"
"14903","Brute","1","707015","0","32652","32849","3","3","0","0","0","0","0","60","120","1708","0","0","0","0"
"14905","Brute","1","707015","0","32687","32861","3","3","0","0","0","0","0","60","120","1708","0","0","0","0"
"14907","Brute","1","707015","0","32712","32901","3","3","0","0","0","0","0","60","120","1708","0","0","0","0"
"14909","Frog","1","707030","0","32693","32922","3","3","0","0","0","0","0","60","120","1708","0","0","0","0"
"14911","Frog","1","707030","0","32724","32955","3","3","0","0","0","0","0","60","120","1708","0","0","0","0"
"14913","Frog","1","707030","0","32771","32944","3","3","0","0","0","0","0","60","120","1708","0","0","0","0"
"14915","Frog","1","707030","0","32765","32977","3","3","0","0","0","0","0","60","120","1708","0","0","0","0"
"14917","Elder Imp","1","707029","0","32814","32943","3","3","0","0","0","0","0","60","120","1708","0","0","0","0"
"14919","Elder Imp","1","707029","0","32822","32965","3","3","0","0","0","0","0","60","120","1708","0","0","0","0"
"14921","Elder Imp","1","707029","0","32848","32953","3","3","0","0","0","0","0","60","120","1708","0","0","0","0"
"14923","Imp","1","707028","0","32789","32981","3","3","0","0","0","0","0","60","120","1708","0","0","0","0"
"15103","Cockatrice","1","707018","0","32693","32700","3","3","0","0","0","0","0","60","120","1708","0","0","0","0"
"15105","Cockatrice","1","707018","0","32654","32779","3","3","0","0","0","0","0","60","120","1708","0","0","0","0"
"15117","Imp","1","707028","0","32711","32759","3","3","0","0","0","0","0","60","120","1708","0","0","0","0"
"15119","Imp","1","707028","0","32640","32790","3","3","0","0","0","0","0","60","120","1708","0","0","0","0"
"15121","Imp","1","707028","0","32626","32747","3","3","0","0","0","0","0","60","120","1708","0","0","0","0"
"15123","Elder Imp","1","707029","0","32656","32730","3","3","0","0","0","0","0","60","120","1708","0","0","0","0"
"15125","Elder Imp","1","707029","0","32668","32745","3","3","0","0","0","0","0","60","120","1708","0","0","0","0"
"15127","Elder Imp","1","707029","0","32848","32899","3","3","0","0","0","0","0","60","120","1708","0","0","0","0"
"15129","Elder Imp","1","707029","0","32881","32900","3","3","0","0","0","0","0","60","120","1708","0","0","0","0"
"15131","Frog","1","707030","0","32872","32949","3","3","0","0","0","0","0","60","120","1708","0","0","0","0"
"15133","Frog","1","707030","0","32861","32934","3","3","0","0","0","0","0","60","120","1708","0","0","0","0"
"15135","Frog","1","707030","0","32906","32881","3","3","0","0","0","0","0","60","120","1708","0","0","0","0"
"15137","Frog","1","707030","0","32911","32907","3","3","0","0","0","0","0","60","120","1708","0","0","0","0"
"15139","Dark Elf","1","707019","0","32871","32864","3","3","0","0","0","0","0","60","120","1708","0","0","0","0"
