"item_id","name"
"41375","Letter fireworks: S"
"41376","Letter fireworks: T"
"41377","Letter fireworks: U"
"41378","Letter fireworks: V"
"41379","Letter fireworks: W"
"41380","Letter fireworks: X"
"41381","Letter fireworks: Y"
"41382","Letter Fireworks: Z"
"41383","Giant Ant Soldier Stuffed Animal"
"41384","Stuffed bear"
"41385","Stuffed Lamia"
"41386","Taxidermy of a Black Tiger"
"41387","Stuffed deer"
"41388","Stuffed Harpy"
"41389","Bronze Knight"
"41390","Bronze Horse"
"41391","candlestick"
"41392","Tea table"
"41393","brazier"
"41394","Torch"
"41395","The monarch's platform"
"41396","flag"
"41397","Tea table chairs"
"41398","Tea table chairs"
"41399","partition"
"41400","partition"
"41401","Furniture Removal Wand"
"41402","Proof of Heroism"
"41403","Peacock food"
"41404","Peacock Elixir"
"41405","Reward money"
"41406","Leona's Reward"
"41407","Leona's Reward"
"41408","Leona's Reward"
"41409","Leona's Reward"
"41410","Leona's Reward"
"41411","Silver Cheongs"
"41412","Gold Cheongs"
"41413","mooncake"
"41414","Lucky mochi"
"41415","Concentrated Potion"
"41416","Pet Match Gift Box"
"41417","Strawberry shaved ice"
"41418","Shaved Ice Lemon"
"41419","Shaved ice mango"
"41420","Shaved ice with melon"
"41421","Shaved ice with red beans"
"41422","A soul that has lost its luster"
"41423","Kangaroo food"
"41424","Panda food"
"41425","A pocket containing a sealed history book"
"41426","Sealed History Book Chapter 2 Pocket"
"41427","Sealed History Book Chapter 3 Pocket"
"41428","Sealed History Book Chapter 4 Pocket"
"41429","Sealed History Book Chapter 5 Pocket"
"41430","Sealed History Book Chapter 6 Pocket"
"41431","Sealed History Book Chapter 7 Pocket"
"41432","Sealed History Book Chapter 8 Pocket"
"41918","Emai's Heart"
"41919","Emai's Heart"
"41920","Emai's Heart"
"41921","Pixie's Golden Wings"
"42001","Talking Island Inn Report Scroll"
"42002","Cave of Correction, 1st Floor, Teleport Scroll"
"42003","Cave of Correction, 2nd Floor, Teleport Scroll"
"42004","Cave of Correction, 3rd Floor, Teleport Scroll"
"42005","Ivory Tower 1st Floor Teleport Scroll"
"42006","Kent Castle Dungeon 1st Floor Teleport Scroll"
"42007","Forgotten Island Teleport Scroll"
"42008","Kent Castle Dungeon 2nd Floor Teleport Scroll"
"42009","Kent Castle Dungeon 3rd Floor Teleport Scroll"
"42010","Kent Castle Dungeon 4th Floor Teleport Scroll"
"42011","Rastabud Main Gate Teleport Scroll"
"42012","Rastabat Castle 1F Assault Training Area Teleport Scroll"
"42013","Rastabud Castle, 1st floor, Beast King's Office, Teleport Scroll"
"42014","Jogyosil Beast Teleport Scroll on the first floor of Rastabud Castle"
"42016","Rastabud Castle 1st floor beast training room Teleport Scroll"
"42017","Dream Island Teleport Scroll"
"42018","Teleport Scroll in the monster summoning room on the first floor of Rastabud Castle"
"42019","Rastabud Castle 1st Floor Dark Barrier Teleport Scroll"
"42020","Rastabud Castle 2 Chungheuk Magic Training Ground Teleport Scroll"
"42022","Aden Resistance Teleport Scroll"
"42023","Game Master Room Teleport Scroll"
"42024","Lawful Temple Teleport Scroll"
"42025","Chaotic Temple Teleport Scroll"
"42026","Aden Guardian Tower Teleport Scroll"
"42027","Pandora Teleport Scroll"
"42028","Mainland Dungeon Floor 7 Teleport Scroll"
"42040","Pirate Island Dungeon 1st Floor Teleport Scroll"
"42041","Pirate Island Dungeon 2nd Floor Teleport Scroll"
"42042","Pirate Island Dungeon 3rd Floor Teleport Scroll"
"42043","Underground Lake Teleport Scroll"
"42044","Talking Island Teleport Scroll"
"42045","Giran's Lair Teleport Scroll"
"42046","Giran's Lair Teleport Scroll"
"42047","Ancient Space 3rd Floor Teleport Scroll"
"42048","Ohm Village Teleport Scroll"
"42049","Forgotten Island Teleport Scroll"
"42050","Ticket to Hell"
"42051","Shadow Temple Exterior Teleport Scroll"
"42052","Shadow Temple 1st Floor Teleport Scroll"
"42053","Shadow Temple 2nd Floor Teleport Scroll"
"42054","Shadow Temple 3rd Floor Teleport Scroll"
"42055","Contaminated Blessed Land Teleport Scroll"
"42056","Giran Castle Dungeon 1st Floor Teleport Scroll"
"42057","Giran Castle Dungeon 2nd Floor Teleport Scroll"
"42058","Giran Castle Dungeon 3rd Floor Teleport Scroll"
"42059","Giran Castle Dungeon 4th Floor Teleport Scroll"
"42060","Heine Castle Dungeon 1st Floor Teleport Scroll"
"42061","Heine Castle Dungeon 2nd Floor Teleport Scroll"
"42062","Heine Castle Dungeon 3rd Floor Teleport Scroll"
"42063","Chaotic Dungeon 1st Floor Teleport Scroll"
"42064","Chaotic Dungeon 2nd Floor Teleport Scroll"
"42065","Aden Castle Dungeon 1st Floor Teleport Scroll"
"42066","Aden Castle Dungeon 2nd Floor Teleport Scroll"
"42067","Aden Castle Dungeon 3rd Floor Teleport Scroll"
"42068","Aden Castle Dungeon 4th Floor Teleport Scroll"
"42069","\aG Talking Island Dungeon 1st Floor (Lv.65~)"
"42070","Talking Island Dungeon 2nd Floor Teleport Scroll"
"42071","Devil Lord Teleport Scroll"
"42072","Elf Dungeon 1st Floor Teleport Scroll"
"42073","Elf Dungeon 2nd Floor Teleport Scroll"
"42074","Elf Dungeon 3rd Floor Teleport Scroll"
"42075","Rastabudo Barrier 2nd Floor (Left) Teleport Scroll"
"42076","Rastabudo Barrier 2nd Floor (Right) Teleport Scroll"
"42077","Rastabud 4th floor Teleport Scroll"
"42078","Rastabud 4th floor garden Teleport Scroll"
"42079","Rastabud 4th floor Dantes' room Teleport Scroll"
"42080","Pirate Island Second Half Teleport Scroll"
"42081","Ship Graveyard Teleport Scroll"
"42082","Ship Graveyard Abyssal Teleport Scroll"
"42083","Chukgel (10 sheets)"
"42084","Axis Day (10)"
"42501","Stormwork (10/0)"
"43000","Resurrection Potion"
"45000","Magic Book (Heal)"
"45001","Magic Book (Light)"
"45002","Magic Book (Shield)"
"45003","Magic Book (Energy Bolt)"
"45004","Magic Book (Teleport)"
"45005","Magic Book (Ice Dagger)"
"45006","Magic Book (Wind Cutter)"
"45007","Magic Book (Holy Weapon)"
"45008","Magic Book (Cure Poison)"
"45009","Magic Book (Chill Touch)"
"45010","Magic Book (Cars Poison)"
"45011","Magic Book (enchanted weapon)"
"45012","Magic Book (Detection)"
"45013","Magic Book (Decrease Weight)"
"45014","Magic Book (Starak)"
"45015","Magic Book (Fire Arrow)"
"45016","Magic Book (Lightning)"
"45017","Magic Book (Frozen Cloud)"
"45018","Magic Book (Extra Heal)"
"45019","Magic Book (Cars Blind)"
"45020","Magic Book (Blessed Armor)"
"45021","Magic Book (Turn Undead)"
"45022","Magic Book (Weak Elemental)"
"46160","Remove NPC bar"
"46161","NPC drop confirmation bar"
"46162","NPC confirmation bar"
"49005","Calif's lucky bag"
"49006","Calif's lucky bag"
"49007","Calif's lucky bag"
"49008","Calif's lucky bag"
"49009","Calif's Luxury Lucky Bag"
"49010","Calif's Luxury Lucky Bag"
"49011","Calif's Luxury Lucky Bag"
"49012","Calif's Luxury Lucky Bag"
"49013","Demon Scroll"
"49014","Soul Sphere"
"49015","Black Mithril Solution"
"49016","Letter paper"
"49017","Letter paper"
"49018","Blood Pact Letter Paper"
"49019","Blood Pact Letter Paper"
"49020","Christmas card"
"49021","Christmas card"
"49022","Valentine's Day Card"
"49023","Valentine's Day Card"
"49024","White Day Card"
"49025","White Day Card"
"49026","Ancient gold coins"
"49027","Talos' Diamond"
"49028","Talos' Ruby"
"49029","Talos' Sapphire"
"49030","Talos' Emerald"
"49031","Ice Crystal"
"49032","Ice Demon's Sack"
"49033","Ice Queen's Bag"
"49034","Ice Queen Box"
"49035","Ice Castle Quay"
"49036","Ice Castle Quay"
"49040","Shark eggs"
"49041","Alligator meat"
"49042","Turtle Dragon Egg"
"49043","Kiwi Parrot Meat"
"49044","Scorpion meat"
"49045","Ireckadom Meat"
"49046","Spider leg meat"
"49047","Crab meat"
"49048","Mixed Sauce"
"49049","Caviar Canapés"
"49050","Alligator steak"
"49051","Turtle Dragon Confectionery"
"49052","Grilled Kiwi Parrot"
"49053","Grilled Scorpion"
"49054","Irekkadom Stew"
"49055","Grilled spider leg skewers"
"49056","Crab Soup"
"49057","Fantasy Caviar Canapés"
"49058","Fantastic Alligator Steak"
"49059","Fantasy Turtle Dragon Confectionery"
"49060","Fantastic Kiwi Parrot Baked"
"49061","Fantastic Grilled Scorpion"
"49062","Fantasy Irekadom Stew"
"49063","Fantastic Grilled Spider Leg Skewers"
"49064","Fantastic Crab Soup"
"49065","fountain"
"49066","Flower Arch"
"49067","Flower Arch"
"49068","partition"
"49069","partition"
"49070","flower stand"
"49071","cake"
"49072","Demon Statue"
"49073","Drake Statue"
"49074","Cougar statue"
"49075","Iris Statue"
"49076","Great Minotaur statue"
"49077","Demon Soul"
"49078","Drake's Soul"
"49079","Cougar Soul"
"49080","Iris' Soul"
"49081","Great Minotaur Soul"
"49082","Unfinished Logbook"
"49083","Unfinished Logbook"
"49084","Unfinished Logbook"
"49085","Unfinished Logbook"
"49086","Unfinished Logbook"
"49087","Unfinished Logbook"
"49088","Unfinished Logbook"
"49089","Unfinished Logbook"
"49090","Unfinished Logbook"
"49091","Unfinished Logbook"
"50020","Sealed Scroll"
"50021","Unsealing Scroll"
"51000","Ice Queen's Bag"
"51093","Class Change: Monarch"
"51094","Class Change: Article"
"51095","Class change: Fairy"
"51096","Class change: Gen"
"51097","Class Change: Dark Elf"
"51098","Class change: Dragoon"
"51099","Class Change: Illusionist"
"51100","Class change: Warrior"
"60028","Old Book of Horsepower"
"60029","Dwarf Grape Juice"
"60030","Dwarf Grape Juice"
"60031","Philosopher's Stone"
"60032","old books"
"60033","Faded old books"
"60034","Rune that has lost its magic"
"60035","Rune Horsepower Agent"
"60036","Power Rune Pocket (Level 55)"
"60037","Agile Rune Pocket (Level 55)"
"60038","Stamina Rune Pocket (Level 55)"
"60039","Knowledge Rune Pocket (Level 55)"
"60040","Wisdom Rune Pocket (Level 55)"
"60041","Power Rune Pocket (Level 70)"
"60042","Agile Rune Pocket (Level 70)"
"60043","Stamina Rune Pocket (Level 70)"
"60044","Knowledge Rune Pocket (Level 70)"
"60045","Wisdom Rune Pocket (Level 70)"
"60255","Dragon Amethyst"
"60256","Only Dragon Amethyst"
"60257","Dragon Amethyst Box"
"60427","Consonant Block (I)"
"60428","Consonant Block (Ha)"
"60429","Consonant Block (Ni)"
"60430","Consonant Block (Chico)"
"60431","Consonant Block (Ka)"
"60432","Consonant Block (Oi)"
"60433","Consonant Block (Yes)"
"60434","Consonant Block (ㅈ)"
"60435","Consonant Block (ㅊ)"
"60436","Consonant block (lol)"
"60437","Consonant Block (Tu)"
"60438","Consonant Block (Fu)"
"60474","Artoon Weapon Box"
"61523","Strength Crest Bag"
"61524","Agility Crest Bag"
"61525","Intelligence Emblem Bag"
"65648","Fuxa Coin"
"68076","Weapon Chang: 100%"
"68077","Armor Chan: 100%"
"68078","Ancient Weapon Book (Probability)"
"68079","Armor Ancient Book (Probability)"
"68080","Sentence enhancement stone (100%)"
"68081","Sentence enhancement stone (100%)"
"80450","Soul Stone (Demon)"
"80451","Soul Stone (Depraved)"
"80452","Soul Stone (Kayya)"
"80453","Soul Stone (Idea)"
"80454","Soul Stone (Beatas)"
"80455","Soul Stone (Right Scalpel)"
"80456","Soul Stone (Tiames)"
"80457","Soul Stone (Endias)"
"80458","Soul Stone (Lamias)"
"80459","Soul Stone (Right Door)"
"80460","Soul Stone (Helvine)"
"80461","Soul Stone (Liar)"
"80462","Soul Stone (Baranca)"
"80463","Soul Stone (Slave)"
"80464","Soul Stone (Necromancer)"
"80465","Soul Stone (Death Knight)"
"80466","Soul Stone (Hardin's alter ego)"
"80467","Soul Stone (Black Wizard)"
"80468","Soul Stone (Zenith Queen of Distortion)"
"80469","Soul Stone (Shear of Distrust)"
"80470","Soul Stone (Terrifying Vampire)"
"80471","Soul Stone (Zombie Lord of Death)"
"80472","Soul Stone (Hell Cougar)"
"80473","Soul Stone (Immortal Mummy Lord)"
"80474","Soul Stone (Ruthless Iris)"
"80475","Soul Stone (Dark Knightbald)"
"80476","Soul Gem (Immortal Lich)"
"80477","Soul Stone (Grim Reaper)"
"80478","Soul Stone (Black Knight Captain)"
"80500","Training Ground Key"
"87050","Kilton's Contract"
"87051","Marine's Contract"
"87052","Delivery Mimic Whistle (Tiger Breeding)"
"87053","Delivery Mimic Whistle (Jindo Dog Basket)"
"87054","Tiger breeding"
"87055","Jindo dog basket"
"89136","Warehouse Keeper's Key"
"90730","Spirit Crystal Bundle (Earth)"
"90731","Spirit Crystal Bundle (Water)"
"90732","Spirit Crystal Bundle (Wind)"
"90733","Spirit Crystal Bundle (Fire)"
"90734","Premium Magic Book Package"
"99115","Claudia Village Return Scroll"
"99999","Package Box"
"100000","Early Game Support Bundle Box"
"100001","Doll Transformation Secret Book"
"100002","Character voucher (Level 70 or above)"
"100003","Character voucher (under level 70)"
"100036","Thebes Osiris Altar Key"
"140006","Otherworldly Call Lightning Wand"
"140008","Transformation Bar"
"140010","Red Potion"
"140011","Orange Potion"
"140012","Clear Potion"
"140013","Haste Potion"
"140014","Brave Potion"
"140015","Blue Potion"
"140016","Wisdom Potion"
"140018","Enhanced Haste Potion"
"140061","lemon"
"140062","banana"
"140065","candy"
"140068","Elven Waffle"
"140069","orange"
"140072","pancakes"
"140074","Armor Enhancement Scroll"
"140087","Weapon Enhancement Scroll"
"140088","Transformation Scroll"
"140089","Resurrection Scroll"
"140100","Teleport Scroll"
"140119","Scroll of Dispelling"
"140129","Blessed Scroll of Ancient Armor Magic"
"140130","Calvus' Scroll"
"140329","Indigenous Totem"
"140506","Ent Fruit"
"200000","Candle of Hope"
"201548","Guardian Relic Chest"
"202021","Arc Free Pass Box"
"202099","Banned level not yet"
"210000","Memory Crystal (Mirror Image)"
"210001","Crystal of Memory (Confusion)"
"210002","Memory Crystal (Smash Energy)"
"210003","Crystal of Memory (Illusion [Ogre])"
"210004","Crystal of Memory (Cube [Ignition])"
"210005","Memory Crystal (Concentration)"
"210006","Crystal of Memory (Mind Break)"
"210007","Crystal of Memory (Bone Break)"
"210008","Crystal of Memory (Illusion [Rich])"
"210009","Crystal of Memory (Cube [Quake])"
"210010","Crystal of Memory (Patience)"
"210011","Crystal of Memory (Phantasm)"
"210012","Crystal of Memory (Eyes Breaker)"
"210013","Crystal of Memory (Illusion [Diamond Golem])"
"210014","Memory Crystal (Cube [Shock])"
"210015","Crystal of Memory (Insight)"
"210016","Memory Crystal (Panic)"
"210017","Memory Crystal (reduced weight)"
"210018","Crystal of Memory (Illusion [Avatar])"
"210019","Crystal of Memory (Cube [Balance])"
"210020","Dragon Knight's Tablet (Dragon Skin)"
"210021","Dragon Knight's Tablet (Burning Slash)"
"210022","Dragon Knight's Tablet (Guard Break)"
"210023","Dragon Knight's Tablet (Magma Breath)"
"210024","Dragon Knight's Tablet (Awakening [Anthras])"
"210025","Dragon Knight's Tablet (Bloodlust)"
"210026","Dragon Knight's Tablet (Four Slayer)"
"210027","Dragon Knight's Tablet (Fear)"
"210028","Dragon Knight's Tablet (Magma Arrow)"
"210029","Dragon Knight's Tablet (Awakening [Puprion])"
"210030","Dragon Knight's Tablet (Mortal Body)"
"210031","Dragon Knight's Tablet (Thunder Grab)"
"210032","Dragon Knight's Tablet (Horror of Death)"
"210033","Dragon Knight's Tablet (Eye of the Dragon)"
"210034","Dragon Knight's Tablet (Awakening [Valakas])"
"210035","Engraved Bone Piece"
"210036","Yggdrasil Fruit"
"210037","Crystal of Courage"
"210038","attribute stone"
"210039","herbs"
"210040","Crustacean Scissors"
"210041","Griffon Meat"
"210042","Cockatrice Tail"
"210043","Turtle Dragon Meat"
"210044","Lesser Dragon Feather"
"210045","Drake Meat"
"210046","Deep-sea fish meat"
"210047","Basilisk Egg"
"210048","Crustacean's Scissors Burn"
"210049","Griffon Grill"
"210050","Cockatrice Steak"
"210051","Grilled Turtle Dragon"
"210052","Lesser Dragon Wings"
"210053","Grilled Drake"
"210054","Deep-sea fish stew"
"210055","Basilisk egg soup"
"210056","Fantasy Crustacean Hasamiyaki"
"210057","Fantasy Griffon Bake"
"210058","Fantasy Cockatrice Steak"
"210059","Fantastic Turtle Dragon Bake"
"210060","Fantasy Lesser Dragon Wings"
"210061","Fantastic Drake Grill"
"210062","Fantasy Deep Sea Fish Stew"
"210063","Fantasy Basilisk Egg Soup"
"210064","Wind Spirit Weapon Enhancement Scroll"
"210065","Earth Spirit Weapon Enhancement Scroll"
"210066","Water Spirit Weapon Enhancement Scroll"
"210067","Fire Spirit Weapon Enhancement Scroll"
"210068","Decoration Enhancement Scroll"
"210069","Demon King's Proof"
"210070","Magic Doll: Stone Golem"
"210071","Magic Doll: Elder"
"210072","Magic Doll: Crustacean"
"210073","Lesser Osiris Chest Fragment: Lower"
"210074","Lower Osiris Chest Fragment: Part 1"
"210075","Closed Lesser Osiris Treasure Chest"
"210076","Opened Lesser Osiris Chest"
"210077","Advanced Osiris Chest Fragment: Lower"
"210078","Advanced Osiris Chest Fragment: Part 1"
"210079","Closed Advanced Osiris Treasure Chest"
"210080","Opened Greater Osiris Chest"
"210081","Fragment of Time Distortion"
"210082","Distortion Core"
"210083","Ancient Gyokui (Character Slot Expansion)"
"210084","Heavensward Armor Enhancement Scroll"
"210085","Heavensward Weapon Enhancement Scroll"
"210086","Magic Doll: Sea Dancer"
"210087","Prokel's First Order"
"210088","Oak Search Documents (Oak Forest)"
"210089","Orc Search Documents (Gludin)"
"210090","Orc Search Documents (Winderwood)"
"210091","Tainted Orcish Breath of the Trial"
"210092","Elven Forest Teleport Scroll"
"210093","Silrain's first letter"
"210094","Heaven Potion"
"210095","Magic Doll: Gen Tsuku"
"210096","Magic Doll: Yeti"
"210097","Sharna's Transformation Scroll (Level 30)"
"210098","Sharna's Transformation Scroll (Level 40)"
"210099","Sharna's Transformation Scroll (Level 52)"
"210100","Sharna's Transformation Scroll (Level 55)"
"210101","Sharna's Transformation Scroll (Level 60)"
"210102","Sharna's Transformation Scroll (Level 65)"
"210103","Sharna's Transformation Scroll (Level 70)"
"210104","Coordinate restoration document"
"210105","Magic Doll: Cockatrice"
"210106","Mystical Prism: Female Hatchling"
"210107","Mysterious Prism: Male Hatchling"
"210108","Mysterious Prism: Evolved Hatchling Female"
"210109","Mysterious Prism: Evolved Male Hatchling"
"210110","Potion of Concentration"
"210112","Concentrated Transformation Potion"
"210113","Concentrated Wisdom Potion"
"210114","Concentrated Horsepower Potion"
"210115","Concentrated Demon Potion"
"210116","Sharna's Transformation Scroll (Level 75)"
"210117","Sharna's Transformation Scroll (Level 80)"
"210118","New clan membership form"
"210121","Warrior's Seal (Howl)"
"210122","Warrior's Seal (Gigantic)"
"210123","Warrior's Seal (Power Grip)"
"210124","Warrior's Seal (Tomahawk)"
"210125","Warrior's Seal (Desperado)"
"210126","Warrior's Seal (Crash)"
"210127","Warrior's Seal (Fury)"
"210128","Warrior's Seal (Slayer)"
"210129","Warrior's Seal (Armor Guard)"
"210130","Warrior's Seal (Titan Lock)"
"210131","Warrior's Seal (Titan Blitz)"
"210132","Warrior's Seal (Titan Magic)"
"210210","Dark Dragon's Scar Report Scroll"
"220000","Super Star Rhino Transformation Scroll"
"220001","Psy Transformation Scroll (Gangnam Style)"
"220002","Psi Transformation Scroll (New)"
"220003","Sai Transformation Scroll (Champion)"
"240010","Red Potion"
"240074","Armor Enhancement Scroll"
"240087","Weapon Enhancement Scroll"
"240100","Teleport Scroll"
"301066","Giran Village Return Amulet"
"301067","Giran Village Return Amulet"
"301068","Old shoulder blade"
"350179","Ice Crystal"
"350180","Ice Demon's Sack"
"400246","PVP Complete Initialization Certificate"
"400253","100 million Adena passbook"
"400254","100 million Adena check"
"408990","Change the name of your character"
"410000","Halloween Pumpkin Pie"
"410001","Unicorn Magical Doll Pocket"
"410002","Glowing Leaves"
"410003","Miraculous Fragment"
"410004","Aulakia Gift Box"
"410005","Shilen's Gift Box"
"410006","Evidence of unrest"
"410007","Deathmatch Memento Box"
"410008","Lucky Cube"
"410009","Gender-changing potion"
"410010","Stamina Boost Scroll"
"410011","Magical Power Enhancement Scroll"
"410012","Combat Enhancement Scroll"
"410013","Public Relations Compensation Box"
"410014","Warehouse Summoning Bar"
"410015","Shop Summoning Bar"
"410016","Pet Name Change Scroll"
"410018","Deathmatch Treasure Chest"
"410019","Underworld Army Jar"
"410020","Underworld King's Jar"
"410021","Demonic Spirit Army Jar"
"410022","Demon King's Jar"
"410023","Demon Beast Army Pot"
"410024","Demon King's Jar"
"410025","Assassin's Jar"
"410026","Assassin King's Jar"
"410027","Gemstone Powder"
"410028","Sealed Water Dragon's Magic Eye"
"410029","Sealed Wind Dragon's Magic Eye"
"410030","Sealed Earth Dragon's Magic Eye"
"410031","Sealed Fire Dragon's Demon Eye"
"410032","Water Dragon's Magic Eye"
"410033","Wind Dragon's Magic Eye"
"410034","Earth Dragon's Magic Eye"
"410035","Fire Dragon's Magic Eye"
"410036","Magic Eye of Birth"
"410037","Shaped Magic Eye"
"410038","Magic Eye of Life"
"410039","Druga's Sack"
"410040","Dragon Key"
"410041","General magic doll box"
"410042","Arca's Magic Doll Box"
"410045","Green Hatchling Egg"
"410046","Yellow Hatchling Eggs"
"410047","Dwarven Mushroom"
"410048","Dwarven Amulet"
"410049","Old Water Pearl"
"410050","Old white crystal"
"410051","Water Dragon's Dried Tears"
"410052","Earth Dragon's Dried Tears"
"410053","Wind Dragon's Dry Tears"
"410054","Fire Dragon's Dried Tears"
"410055","Fortune Cookie"
"410056","Cookie crumbs"
"410057","Fortune slip"
"410058","Fortune slip"
"410059","Fortune slip"
"410060","Fortune slip"
"410061","Evil Vitality"
"410062","Dungeon Initialization: Ivory Tower"
"410063","Dragon's Pearl"
"410064","Dragon's Emerald"
"410065","Dragon's Emerald Box"
"410066","T-shirt exclusive magic scroll"
"410067","T-shirt exclusive magic scroll"
"410068","T-shirt exclusive magic scroll"
"410074","Strength T-shirt Box"
"410075","Agile T-shirt Box"
"410076","Attractive T-shirt box"
"410077","Intelligence T-shirt Box"
"410078","Life T-shirt Box"
"410079","Magic T-Shirt Box"
"410080","Stun-resistant T-shirt box"
"410081","Hold-resistant T-shirt box"
"410082","Magic Resistance T-Shirt Box"
"410083","Snap Furring Enhancement Scroll"
"410084","Snap Fur Recovery Ring Box"
"410085","Snap Fur Ring Box"
"410086","Snapfur Stamina Ring Box"
"410087","Snapfer Mannering Box"
"410088","Snapfur Magic Resistance Ring Box"
"410089","Lumtis Enhancement Scroll"
"410090","Roomtis Red Light Earring Box"
"410091","Roomtis blue light earring box"
"410092","Roomtis Purple Earring Box"
"410093","Full Moon Energy"
"410094","Breath of Magic"
"410095","Space-Time Jar"
"410096","Space-Time Ball"
"410097","Hardin's Journal: January 1st"
"410098","Hardin's Diary: February 24th"
"410099","Hardin's Diary: February 25th"
"410100","Hardin's Diary: May 5th"
"410101","Hardin's Diary: June 2"
"410102","Hardin's Diary: June 9th"
"410103","Hardin's Diary: August 9th"
"410104","Hardin's Diary: August 19th"
"410105","Hardin's Diary: October 12th"
"410106","Hardin's Diary: November 10th"
"410107","Hardin's Diary"
"410108","Hardin's Secret Cloth"
"410109","Sealed Sword (additional hit)"
"410110","Sealed Bow (additional hit)"
"410111","Sealed Staff (Magic)"
"410112","Sealed Goblin Mail"
"410113","One of the sealed boots"
"410114","Sealed Close-Range Attack Rune"
"410115","Sealed Ranged Attack Rune"
"410116","Sealed Magic Attack Rune"
"410117","Sealed Close-Range Hit Rune"
"410118","Sealed Long-Range Hit Rune"
"410119","Sealed Magic Hit Rune"
"410120","Sealed Fire Defense Rune"
"410121","Sealed Wind Defense Rune"
"410122","Sealed Water Defense Rune"
"410123","Sealed Land Defense Rune"
"410124","Sealed Sword (attack successful)"
"410125","Sealed Bow (Hit)"
"410126","Sealed Staff (Magic Hit)"
"410127","Hidden Demon Weapon Box (Sword)"
"410128","Hidden Demon Weapon Box (Staff)"
"410129","Hidden Demon Weapon Box (Crow)"
"410130","Hidden Demon Weapon Box (Bow)"
"410131","Hidden Demon Weapon Box (Chainsword)"
"410132","Hidden Demon Weapon Box (Key Link)"
"410133","Shining Scales"
"410134","box fish"
"410135","Dungeon Initialization: Rubber"
"410137","Initiate Dragon Pearl"
"410138","Initiate Dragon Emerald"
"410139","Initiate Dragon Diamond"
"410140","Paul's Quick Reel 100 Times"
"410141","50 silver reels in a row"
"410142","Marco's Golden Reel 50 times"
"410143","Clipboard Diary"
"410144","Orim's Diary (June 14th)"
"410145","Orim's Diary (June 16th)"
"410146","Orim's Diary (June 18th)"
"410147","Orim's Diary (June 21st)"
"410148","Orim's Diary (June 22nd)"
"410149","Orim's Diary (June 25th)"
"410150","Orim's Diary (July 5th)"
"410151","Orim's Diary (July 17th)"
"410152","Orim's Diary (July 18th)"
"410153","Orim's Diary (August 5th)"
"410154","Orim's Diary (August 8th)"
"410155","Orim's Diary (August 9th)"
"410156","Orim's Diary (August 10th)"
"410157","Orim's Diary (August 11th)"
"410158","Orim's Diary (August 12th)"
"410159","Orim's Diary (August 13th)"
"410160","Orim's Diary (August 14th)"
"410161","Orim's Diary (August 15th)"
"410162","Earth Dragon Sign"
"410163","Water Dragon Sign"
"410164","Fire Dragon Sign"
"410165","Wind Dragon Sign"
"410166","Pre-shipment Compensation Box"
"410170","Hidden Demon Weapon Box (Axe)"
"410171","Magic Doll: Death Knight"
"410172","Magic Doll: Mermaid"
"410173","Magic Doll: King Bugbear"
"410174","Roomtis Black Light Earring Box"
"430026","Bandit's Treasure Chest Key"
"430507","4th to 6th level Magic Books"
"430508","Fairy common magic (including soul)"
"430509","Illusionist Magic Package"
"430510","Dragon Knight Tablet Package"
"430511","Monarch Magic Package"
"430512","Dark Elf Magic Package"
"430513","Transfer Technology Package"
"430514","Article Technology Package"
"447011","Arc Free Pass Box"
"447012","Magic Doll: Champion"
"447013","Magic Doll: New"
"447014","Magic Doll: Gangnam Style"
"447015","Magic Doll: Gremlins"
"447016","Magic Doll: Rich"
"447017","Magic Doll: Drake"
"490012","Dragon Key (General - Antharas)"
"490013","Dragon Key (General - Papilion)"
"490014","Dragon Key (General - Lindpior)"
"490015","Dragon Key (Valakas)"
"490020","Caliph's finest pocket"
"490021","Caliph's finest pocket"
"490022","Caliph's finest pocket"
"490023","Caliph's finest pocket"
"490024","Jindo dog food"
"490025","Tiger food"
"490026","Special Jindo dog food"
"490027","Special tiger meal"
"490028","Rauful Potion"
"490029","Chaotic Potion"
"490037","#ERROR!"
"490914","Dragon Key (General - Lindpior)"
"500001","Gunther's Tensile"
"500020","Supreme Magical Breath"
"500035","My Account Clan Membership Form"
"500076","\aG [Close Range] Buff Potion"
"500077","\aG [Long Range] Buff Potion"
"500200","Tikal Temple Report Scroll"
"500201","Kukulkan Altar Report Scroll"
"500202","Opened Lesser Kukulkan's Treasure Chest"
"500203","Opened Advanced Kukulkan Chest"
"500204","Lesser Kukulkan Treasure Chest Fragment: Part 1"
"500205","Kukulkan Chest Fragment: Lower"
"500206","Advanced Kukulkan Chest Fragment: Part 1"
"500207","Advanced Kukulkan Chest Fragment: Lower"
"500208","Closed Lesser Kukulkan Treasure Chest"
"500209","Closed Advanced Kukulkan Treasure Chest"
"500210","Kukulkan Altar Key"
"500211","Tikal Calendar"
"500212","Magic Doll: Dynos"
"500213","Magic Doll: Brute"
"500214","Magic Doll: Spartoi"
"500215","Magic Doll: Scarecrow"
"500216","Dungeon Initialization: Youngdong"
"500217","Cry of Survival"
"500218","Yahi Dedication"
"500219","Balrog Dedication"
"500220","Witch's Magical Power Recovery Potion"
"500233","Bar Lightweight Report Scroll"
"510216","Magic Doll: Snowman (A)"
"510217","Magic Doll: Snowman (B)"
"510218","Magic Doll: Snowman (C)"
