"id","location","count","npc_templateid","locx","locy","randomx","randomy","heading","respawn_delay","mapid","movement_distance"
"2456","Flindallene","1","70854","33031","32341","0","0","6","0","4","0"
"2457","Doette","1","70839","33033","32363","0","0","5","0","4","0"
"2458","Morien","1","70843","33045","32371","0","0","5","0","4","0"
"2459","Theodore","1","70849","33056","32373","0","0","6","0","4","0"
"2460","fountain d aden","1","5094","32668","33267","0","0","5","0","4","0"
"2461","fountain d aden","1","5094","32804","33258","0","0","5","0","4","0"
"2462","fountain d aden","1","5094","32841","33217","0","0","5","0","4","0"
"2463","fountain d aden","1","5094","32830","33204","0","0","5","0","4","0"
"2464","fountain d aden","1","5094","32858","33193","0","0","5","0","4","0"
"2465","fountain d aden","1","5094","32877","33201","0","0","5","0","4","0"
"2466","fountain d aden","1","5094","32898","33207","0","0","5","0","4","0"
"2467","fountain d aden","1","5094","32898","33270","0","0","5","0","4","0"
"2468","fountain d aden","1","5094","32908","33253","0","0","5","0","4","0"
"2469","fountain d aden","1","5094","32932","33287","0","0","5","0","4","0"
"2470","fountain d aden","1","5094","32916","33239","0","0","5","0","4","0"
"2471","fountain d aden","1","5094","32866","33356","0","0","5","0","4","0"
"2472","fountain d aden","1","5094","32669","33239","0","0","5","0","4","0"
"2473","fountain d aden","1","5094","32671","33282","0","0","5","0","4","0"
"2474","fountain d aden","1","5094","32654","33312","0","0","5","0","4","0"
"2475","fountain d aden","1","5094","32675","33334","0","0","5","0","4","0"
"2476","fountain d aden","1","5094","32643","33330","0","0","5","0","4","0"
"2477","fountain d aden","1","5094","32844","33259","0","0","5","0","4","0"
"2478","fountain d aden","1","5094","32816","33246","0","0","5","0","4","0"
"2479","fountain d aden","1","5094","32803","33235","0","0","5","0","4","0"
"2480","fountain d aden","1","5094","32766","33263","0","0","5","0","4","0"
"2481","fountain d aden","1","5094","32767","33244","0","0","5","0","4","0"
"2482","fountain d aden","1","5094","32723","33234","0","0","5","0","4","0"
"2483","fountain d aden","1","5094","32715","33252","0","0","5","0","4","0"
"2484","fountain d aden","1","5094","32723","33271","0","0","5","0","4","0"
"2485","fountain d aden","1","5094","32772","33315","0","0","5","0","4","0"
"2486","fountain d aden","1","5094","32769","33344","0","0","5","0","4","0"
"2487","fountain d aden","1","5094","32751","33329","0","0","5","0","4","0"
"2488","fountain d aden","1","5094","32817","33364","0","0","5","0","4","0"
"2489","fountain d aden","1","5094","32681","33232","0","0","0","0","4","0"
"2491","Homecoming Ushers^Veterran","0","5111","33439","32795","0","0","4","0","4","0"
"2497","Leonard","1","5127","32601","33221","0","0","0","0","4","0"
"2498","Leonard","1","5127","32601","33222","0","0","0","0","4","0"
"2499","Leonard","1","5127","32601","33223","0","0","0","0","4","0"
"2500","Leonard","1","5127","32598","33221","0","0","0","0","4","0"
"2501","Leonard","1","5127","32598","33222","0","0","0","0","4","0"
"2502","Leonard","1","5127","32598","33223","0","0","0","0","4","0"
"2503","Leonard","1","5127","32595","33221","0","0","0","0","4","0"
"2504","Leonard","1","5127","32595","33222","0","0","0","0","4","0"
"2505","Leonard","1","5127","32595","33223","0","0","0","0","4","0"
"2506","l temple water","1","5122","32595","33224","0","0","6","0","4","0"
"2507"," ","1","5123","32601","33234","0","0","2","0","4","0"
"2508"," ","1","5123","32601","33236","0","0","2","0","4","0"
"2509"," ","1","5123","32599","33234","0","0","2","0","4","0"
"2510"," ","1","5123","32598","33234","0","0","2","0","4","0"
"2511"," ","1","5123","32599","33236","0","0","2","0","4","0"
"2512"," ","1","5123","32598","33236","0","0","2","0","4","0"
"2528","l temple water","1","5122","32604","33235","0","0","6","0","4","0"
"2529","l temple water","1","5122","32605","33237","0","0","6","0","4","0"
"2532","Integrated Warehouse Keeper ^ Daka","1","5132","32801","32861","0","0","0","0","537","0"
"2533","Dark Elf Survivor","1","5131","32852","32885","0","0","3","0","537","0"
"2534","Dark Elf Survivor","1","5131","32862","32853","0","0","6","0","537","0"
"2535","Dark Elf Survivor","1","5131","32848","32845","0","0","6","0","537","0"
"2536","Escape Ohm","1","5129","32603","33236","0","0","0","0","4","0"
"2538","Escape Ohm","1","5129","32603","33234","0","0","0","0","4","0"
"2543","Watcher's Eye","1","5133","32817","33126","0","0","5","0","4","0"
"2544","Watcher's Eye","1","5133","32810","33203","0","0","5","0","4","0"
"2545","Watcher's Eye","1","5133","32715","33216","0","0","5","0","4","0"
"2546","High Rabbit","1","45695","32768","32445","0","0","0","0","4","0"
"2547","High Shepherd","1","45687","32768","32442","0","0","0","0","4","0"
"2548","High Doberman","1","45688","32768","32440","0","0","0","0","4","0"
"2549","High Wolf","1","45686","32766","32440","0","0","0","0","4","0"
"2550","Battle Tiger","1","45710","33923","33168","0","0","0","0","4","0"
"2551","Hi Hatchling","1","900045","33925","33167","0","0","0","0","4","0"
"2552","High Rabbit","1","45695","33919","33168","0","0","0","0","4","0"
"2553","Hi Hatchling","1","900046","33919","33161","0","0","0","0","4","0"
"2554","Kishu dog puppy","1","45711","33920","33164","0","0","0","0","4","0"
"2555","Baby Panda","1","46044","33921","33169","0","0","0","0","4","0"
"2559","guard","1","5152","34053","32217","0","0","1","600","4","100"
"2560","guard","1","5152","34045","32217","0","0","0","600","4","100"
"2561","Windawood Guard","1","5154","32645","33220","0","0","4","0","4","0"
"2562","Windawood Guard","1","5155","32638","33222","0","0","4","0","4","0"
"2563","Windawood Guard","1","5155","32645","33169","0","0","2","0","4","0"
"2564","Windawood Guard","1","5154","32645","33174","0","0","2","0","4","0"
"2565","Windawood Guard","1","5154","32617","33153","0","0","0","0","4","0"
"2566","Windawood Guard","1","5155","32613","33153","0","0","0","0","4","0"
"2567","Windawood Guard","1","5155","32583","33192","0","0","6","0","4","0"
"2568","Windawood Guard","1","5154","32583","33196","0","0","6","0","4","0"
"2570","Weapon and Armor Merchant ^ Barshim","1","5156","32632","32952","0","0","4","0","0","0"
"2571","Elder Attendant Clorence","1","71170","32842","32767","0","0","6","0","479","0"
"2572","Lieutenant Rastabad Marbeth","1","71169","32842","32772","0","0","6","0","479","0"
"2573","fountain","1","5158","32844","32769","0","0","0","0","479","0"
"2574","H Fountain_B_e","1","5159","32844","32769","0","0","0","0","479","0"
"2575","Burning Kangaroo","1","46043","32818","32801","0","0","0","0","622","0"
"2576","Baby Kangaroo","1","46042","32815","32800","0","0","0","0","622","0"
"2577","Fear Panda","1","46045","32812","32792","0","0","0","0","622","0"
"2578","Baby Panda","1","46044","32808","32793","0","0","0","0","622","0"
"2579","Baby Panda","1","46044","32810","32797","0","0","0","0","622","0"
"2580","Assistant Chief Vijaya","1","5161","32769","32812","0","0","2","0","1000","0"
"2592","Homecoming Ushers^Veterran","0","5111","32682","32849","0","0","5","0","2005","0"
"2593","Homecoming Ushers^Veterran","0","5111","32690","32857","0","0","5","0","2005","0"
"2594","Homecoming Ushers^Veterran","0","5111","32697","32845","0","0","6","0","2005","0"
"2595","Homecoming Ushers^Veterran","0","5111","32680","32864","0","0","4","0","2005","0"
"2596","Homecoming Ushers^Veterran","0","5111","32673","32850","0","0","5","0","2005","0"
"2597","Homecoming Ushers^Veterran","0","5111","32690","32869","0","0","4","0","2005","0"
"2601","Homecoming Ushers^Veterran","0","5111","34062","32267","0","0","4","0","4","0"
"2613","bulletin board^","0","500002","33421","32810","0","0","6","0","4","0"
"2614","Ring Opening Expert ^ Snap Spread","1","5162","34052","32261","0","0","6","0","4","0"
"2618","Antiquities Merchant Lorco","1","70020","32637","32774","0","0","5","0","4","0"
"2621","Orc Guard","1","60560","32800","32319","0","0","4","0","4","0"
"2622","Orc Guard","1","60560","32799","32319","0","0","4","0","4","0"
"2623","keeper","1","70600","32789","32321","0","0","4","0","4","0"
"2624","Magical Goods Merchant Foy","1","7000053","32882","32805","0","0","6","0","4","0"
"2625","Quest Helper ^ years old completed","1","7000054","32883","32784","0","0","6","0","4","0"
"2626","Alchemist Riddle","1","7000055","32859","32785","0","0","6","0","4","0"
"2629","Mainland Dungeons ^ Shadowbringers Fixes","1","7000076","32728","32928","0","0","5","0","4","0"
"2631","keeper","1","70600","32794","32265","0","0","4","0","4","0"
"2632","Lord's Lieutenant Segem'atuba","1","70822","32796","32851","0","0","4","0","260","0"
"2633","Teleporter ^ Fortress Gatekeeper","1","50063","32793","32847","0","0","4","0","260","0"
"2634","Weapons Expert","1","70816","32811","32840","0","0","4","0","260","0"
"2635","Armor Expert","1","70820","32809","32840","0","0","4","0","260","0"
"2636","Elder Noname","1","71038","32811","32852","0","0","4","0","260","0"
"2637","Integrated Warehouse Keeper ^Okuran","1","60026","32814","32843","0","0","5","0","260","0"
"2638","Teleporter Duda-Mara Buu","1","71039","32815","32847","0","0","6","0","260","0"
"2639","Fishing Spot Guide^Paul","1","80083","32736","32807","0","0","5","0","5490","0"
"2640","Fishing Spot Guide^Paul","1","80083","32800","32791","0","0","5","0","5490","0"
"2641","Fishing Spot Guide^Paul","1","80083","32794","32866","0","0","5","0","5490","0"
"2642","Fishing Spot Guide^Paul","1","80083","32726","32871","0","0","5","0","5490","0"
"2643","Fishing Spot Guide^Paul","1","80083","32769","32829","0","0","5","0","5490","0"
"2644","Berry Merchant^Hen Berry","1","7000077","32743","32796","0","0","5","0","5490","0"
"2645","Berry Merchant^Hen Berry","1","7000077","32807","32799","0","0","5","0","5490","0"
"2646","Berry Merchant^Hen Berry","1","7000077","32806","32854","0","0","5","0","5490","0"
"2647","Berry Merchant^Hen Berry","1","7000077","32728","32876","0","0","5","0","5490","0"
"2648","Berry Merchant^Hen Berry","1","7000077","32770","32840","0","0","5","0","5490","0"
"2649","Lieutenant Gawain","1","7000078","32815","32833","0","0","3","0","1001","0"
"2650","Orim","1","70017","32811","32800","0","0","6","0","813","0"
"2651","Item Crafter^Black Knight Sub","1","81115","32575","32916","0","0","4","0","0","0"
"2657","Training Commander Kaiser","1","7000079","33491","32761","0","0","5","0","4","0"
"2659","Compensation Warehouse Manager ^ Mianess","1","7000081","33487","32761","0","0","4","0","4","0"
"2660","Fishing Spot Guide^Paul","1","80083","32805","32815","0","0","5","0","5490","0"
"2667","guard","1","60514","33108","32766","0","0","6","0","4","0"
"2668","guard","1","60514","33108","32776","0","0","6","0","4","0"
"2670","Siege Weapons ^ Catapult","1","7000086","32800","32332","0","0","5","0","4","0"
"2671","Siege Weapons ^ Catapult","1","7000087","32810","32292","0","0","5","0","4","0"
"2684","Alchemist Roche","1","1000004","32629","33172","0","0","4","0","4","0"
"2685","General Merchant^Aden Merchant Alliance","1","70064","32628","33186","0","0","5","0","4","0"
"2686","Business Bulletin Board ^ Bulletin Board","1","80006","32630","33188","0","0","6","0","4","0"
"2687","Integrated Warehouse Keeper Tarkin","1","60023","32624","33184","0","0","5","0","4","0"
"2688","Innkeeper Belisa","1","70070","32623","33163","0","0","4","0","4","0"
"2689","Rastabud Cave ^ Siegfried","1","5062","32603","33162","0","0","5","0","4","0"
"2690","Training Commander Kanas","1","5125","32602","33178","0","0","6","0","4","0"
"2691","Melisha, the Messenger of Good","1","5126","32602","33183","0","0","6","0","4","0"
"2692","Strengthening Wizard ^Rodol","1","5003","32640","33183","0","0","6","0","4","0"
"2693","Teleporter Tray","1","50054","32640","33189","0","0","6","0","4","0"
"2694","Arms Dealer Borla","1","5157","32642","33182","0","0","4","0","4","0"
"2695","General Goods Merchant Elmina","1","70072","32644","33182","0","0","4","0","4","0"
"2696","Marvin the Pet Manager","1","70773","32647","33200","0","0","6","0","4","0"
"2698","High Wolf","1","45686","32651","33200","0","0","6","0","4","0"
"2699","High Shepherd","1","45687","32651","33202","0","0","6","0","4","0"
"2700","High Cat","1","45696","32651","33204","0","0","6","0","4","0"
"2701","High Doberman","1","45688","32653","33202","0","0","0","0","4","0"
"2702","Lafonse, the Food Merchant","1","80091","32628","33163","0","0","4","0","4","0"
"2703","Escape Ohm","1","5129","32616","33229","0","0","0","0","4","0"
"2704","Escape Ohm","1","5129","32616","33232","0","0","0","0","4","0"
"2705","Escape Ohm","1","5129","32616","33235","0","0","0","0","4","0"
"2706"," ","1","5124","32615","33229","0","0","2","0","4","0"
"2707"," ","1","5124","32617","33229","0","0","6","0","4","0"
"2708"," ","1","5124","32617","33232","0","0","6","0","4","0"
"2709"," ","1","5124","32615","33232","0","0","2","0","4","0"
"2710"," ","1","5124","32615","33235","0","0","2","0","4","0"
"2711"," ","1","5124","32617","33235","0","0","6","0","4","0"
"2712","Red Knight^Depoloj","1","5163","32596","33160","0","0","4","0","4","0"
"2713","Monthly article ^ Raise An","1","5164","32592","33162","0","0","4","0","4","0"
"2714","Dark Star Encounter","1","5165","32598","33162","0","0","4","0","4","0"
"2719","Citizens of Aden","1","7000095","33456","32337","0","0","5","0","4","0"
"2727"," ","1","9911","32810","32877","0","0","4","0","2006","0"
"2728"," ","1","9911","32809","32877","0","0","4","0","2006","0"
"2729"," ","1","9911","32808","32877","0","0","4","0","2006","0"
"2730"," ","1","9911","32807","32877","0","0","4","0","2006","0"
"2731"," ","1","9911","32806","32877","0","0","4","0","2006","0"
"2732"," ","1","9911","32805","32877","0","0","4","0","2006","0"
"2733","H Fountain_B_n","1","9910","32786","32869","0","0","6","0","2006","0"
"2734","H Fountain_B_n","1","9910","32786","32870","0","0","6","0","2006","0"
"2735","H Fountain_B_n","1","9910","32786","32871","0","0","6","0","2006","0"
"2736","H Fountain_B_n","1","9910","32786","32878","0","0","6","0","2006","0"
"2737","H Fountain_B_n","1","9910","32786","32877","0","0","6","0","2006","0"
"2738","H Fountain_B_n","1","9910","32786","32876","0","0","6","0","2006","0"
"2739","H Fountain_B_n","1","9910","32812","32869","0","0","6","0","2006","0"
"2740","H Fountain_B_n","1","9910","32812","32870","0","0","6","0","2006","0"
"2741","H Fountain_B_n","1","9910","32812","32871","0","0","6","0","2006","0"
"2742","H Fountain_B_n","1","9910","32812","32878","0","0","6","0","2006","0"
"2743","H Fountain_B_n","1","9910","32812","32877","0","0","6","0","2006","0"
"2744","H Fountain_B_n","1","9910","32812","32876","0","0","6","0","2006","0"
"2745"," ","1","9911","32787","32871","0","0","4","0","2006","0"
"2746"," ","1","9911","32788","32871","0","0","4","0","2006","0"
"2747"," ","1","9911","32789","32871","0","0","4","0","2006","0"
"2748"," ","1","9911","32793","32877","0","0","4","0","2006","0"
"2749"," ","1","9911","32790","32871","0","0","4","0","2006","0"
"2750"," ","1","9911","32791","32871","0","0","4","0","2006","0"
"2751"," ","1","9911","32792","32871","0","0","4","0","2006","0"
"2752"," ","1","9911","32793","32871","0","0","4","0","2006","0"
"2753"," ","1","9911","32805","32871","0","0","4","0","2006","0"
"2754"," ","1","9911","32806","32871","0","0","4","0","2006","0"
"2755"," ","1","9911","32807","32871","0","0","4","0","2006","0"
"2756"," ","1","9911","32808","32871","0","0","4","0","2006","0"
"2757"," ","1","9911","32809","32871","0","0","4","0","2006","0"
"2758"," ","1","9911","32810","32871","0","0","4","0","2006","0"
"2759"," ","1","9911","32811","32871","0","0","4","0","2006","0"
"2760"," ","1","9911","32811","32876","0","0","4","0","2006","0"
"2761"," ","1","9911","32810","32876","0","0","4","0","2006","0"
"2762"," ","1","9911","32809","32876","0","0","4","0","2006","0"
"2763"," ","1","9911","32808","32876","0","0","4","0","2006","0"
"2764"," ","1","9911","32807","32876","0","0","4","0","2006","0"
"2765"," ","1","9911","32806","32876","0","0","4","0","2006","0"
"2766"," ","1","9911","32805","32876","0","0","4","0","2006","0"
"2767"," ","1","9911","32793","32876","0","0","4","0","2006","0"
"2768"," ","1","9911","32792","32876","0","0","4","0","2006","0"
"2769"," ","1","9911","32791","32876","0","0","4","0","2006","0"
"2770"," ","1","9911","32790","32876","0","0","4","0","2006","0"
"2771"," ","1","9911","32789","32876","0","0","4","0","2006","0"
"2772"," ","1","9911","32788","32876","0","0","4","0","2006","0"
"2773"," ","1","9911","32787","32876","0","0","4","0","2006","0"
"2774"," ","1","9911","32787","32877","0","0","4","0","2006","0"
"2775"," ","1","9911","32788","32877","0","0","4","0","2006","0"
"2776"," ","1","9911","32789","32877","0","0","4","0","2006","0"
"2777"," ","1","9911","32790","32877","0","0","4","0","2006","0"
"2778"," ","1","9911","32791","32877","0","0","4","0","2006","0"
"2779"," ","1","9911","32792","32877","0","0","4","0","2006","0"
"2780"," ","1","9911","32811","32877","0","0","4","0","2006","0"
"2781"," ","1","9911","32811","32878","0","0","4","0","2006","0"
"2782"," ","1","9911","32810","32878","0","0","4","0","2006","0"
"2783"," ","1","9911","32809","32878","0","0","4","0","2006","0"
"2784"," ","1","9911","32808","32878","0","0","4","0","2006","0"
"2785"," ","1","9911","32807","32878","0","0","4","0","2006","0"
"2786"," ","1","9911","32806","32878","0","0","4","0","2006","0"
"2787"," ","1","9911","32805","32878","0","0","4","0","2006","0"
"2788"," ","1","9911","32793","32878","0","0","4","0","2006","0"
"2789"," ","1","9911","32792","32878","0","0","4","0","2006","0"
"2790"," ","1","9911","32791","32878","0","0","4","0","2006","0"
"2791"," ","1","9911","32790","32878","0","0","4","0","2006","0"
"2792"," ","1","9911","32789","32878","0","0","4","0","2006","0"
"2793"," ","1","9911","32788","32878","0","0","4","0","2006","0"
"2794"," ","1","9911","32787","32878","0","0","4","0","2006","0"
"2795"," ","1","9911","32787","32879","0","0","4","0","2006","0"
"2796"," ","1","9911","32788","32879","0","0","4","0","2006","0"
"2797"," ","1","9911","32789","32879","0","0","4","0","2006","0"
"2798"," ","1","9911","32790","32879","0","0","4","0","2006","0"
"2799"," ","1","9911","32791","32879","0","0","4","0","2006","0"
"2800"," ","1","9911","32792","32879","0","0","4","0","2006","0"
"2801"," ","1","9911","32793","32879","0","0","4","0","2006","0"
"2802"," ","1","9911","32805","32879","0","0","4","0","2006","0"
"2803"," ","1","9911","32806","32879","0","0","4","0","2006","0"
"2804"," ","1","9911","32807","32879","0","0","4","0","2006","0"
"2805"," ","1","9911","32808","32879","0","0","4","0","2006","0"
"2806"," ","1","9911","32809","32879","0","0","4","0","2006","0"
"2807"," ","1","9911","32810","32879","0","0","4","0","2006","0"
"2808"," ","1","9911","32811","32879","0","0","4","0","2006","0"
"2809"," ","1","9911","32787","32870","0","0","4","0","2006","0"
"2810"," ","1","9911","32788","32870","0","0","4","0","2006","0"
"2811"," ","1","9911","32789","32870","0","0","4","0","2006","0"
"2812"," ","1","9911","32790","32870","0","0","4","0","2006","0"
"2813"," ","1","9911","32791","32870","0","0","4","0","2006","0"
"2814"," ","1","9911","32811","32870","0","0","2","0","2006","0"
"2815"," ","1","9911","32810","32870","0","0","4","0","2006","0"
"2816"," ","1","9911","32809","32870","0","0","4","0","2006","0"
"2817"," ","1","9911","32808","32870","0","0","4","0","2006","0"
"2818"," ","1","9911","32807","32870","0","0","4","0","2006","0"
"2819"," ","1","9911","32806","32870","0","0","4","0","2006","0"
"2820"," ","1","9911","32805","32870","0","0","4","0","2006","0"
"2821"," ","1","9911","32793","32870","0","0","4","0","2006","0"
"2822"," ","1","9911","32792","32870","0","0","5","0","2006","0"
"2823"," ","1","9911","32787","32869","0","0","4","0","2006","0"
"2824"," ","1","9911","32811","32869","0","0","4","0","2006","0"
"2825"," ","1","9911","32810","32869","0","0","4","0","2006","0"
"2826"," ","1","9911","32809","32869","0","0","4","0","2006","0"
"2827"," ","1","9911","32808","32869","0","0","4","0","2006","0"
"2828"," ","1","9911","32807","32869","0","0","4","0","2006","0"
"2829"," ","1","9911","32806","32869","0","0","6","0","2006","0"
"2830"," ","1","9911","32805","32869","0","0","5","0","2006","0"
"2831"," ","1","9911","32793","32869","0","0","4","0","2006","0"
"2832"," ","1","9911","32792","32869","0","0","4","0","2006","0"
"2833"," ","1","9911","32791","32869","0","0","4","0","2006","0"
"2834"," ","1","9911","32790","32869","0","0","4","0","2006","0"
"2835"," ","1","9911","32789","32869","0","0","4","0","2006","0"
"2836"," ","1","9911","32788","32869","0","0","4","0","2006","0"
"2837"," ","1","9911","32811","32868","0","0","4","0","2006","0"
"2838"," ","1","9911","32810","32868","0","0","4","0","2006","0"
"2839"," ","1","9911","32809","32868","0","0","4","0","2006","0"
"2840"," ","1","9911","32808","32868","0","0","4","0","2006","0"
"2841"," ","1","9911","32807","32868","0","0","4","0","2006","0"
"2842"," ","1","9911","32806","32868","0","0","4","0","2006","0"
"2843"," ","1","9911","32805","32868","0","0","6","0","2006","0"
"2844"," ","1","9911","32793","32868","0","0","4","0","2006","0"
"2845"," ","1","9911","32792","32868","0","0","4","0","2006","0"
"2846"," ","1","9911","32791","32868","0","0","4","0","2006","0"
"2847"," ","1","9911","32790","32868","0","0","4","0","2006","0"
"2848"," ","1","9911","32789","32868","0","0","4","0","2006","0"
"2849"," ","1","9911","32788","32868","0","0","4","0","2006","0"
"2850"," ","1","9911","32787","32868","0","0","4","0","2006","0"
"2851","H Fountain_B_n","1","9910","32785","32871","0","0","6","0","2006","0"
"2852","H Fountain_B_n","1","9910","32785","32870","0","0","6","0","2006","0"
"2853","H Fountain_B_n","1","9910","32785","32869","0","0","6","0","2006","0"
"2854","H Fountain_B_n","1","9910","32785","32868","0","0","6","0","2006","0"
"2855","H Fountain_B_n","1","9910","32785","32867","0","0","6","0","2006","0"
"2856","H Fountain_B_n","1","9910","32785","32866","0","0","6","0","2006","0"
"2857","H Fountain_B_n","1","9910","32785","32876","0","0","6","0","2006","0"
"2858","H Fountain_B_n","1","9910","32785","32877","0","0","6","0","2006","0"
"2859","H Fountain_B_n","1","9910","32785","32878","0","0","6","0","2006","0"
"2860","H Fountain_B_n","1","9910","32785","32879","0","0","6","0","2006","0"
"2861","H Fountain_B_n","1","9910","32785","32880","0","0","6","0","2006","0"
"2862","H Fountain_B_n","1","9910","32785","32881","0","0","6","0","2006","0"
"2863","H Fountain_B_n","1","9910","32785","32882","0","0","6","0","2006","0"
"2864","H Fountain_B_n","1","9910","32813","32871","0","0","6","0","2006","0"
"2865","H Fountain_B_n","1","9910","32813","32870","0","0","6","0","2006","0"
"2866","H Fountain_B_n","1","9910","32813","32869","0","0","4","0","2006","0"
"2867","H Fountain_B_n","1","9910","32813","32868","0","0","5","0","2006","0"
"2868","H Fountain_B_n","1","9910","32813","32876","0","0","6","0","2006","0"
"2869","H Fountain_B_n","1","9910","32813","32877","0","0","6","0","2006","0"
"2870","H Fountain_B_n","1","9910","32813","32878","0","0","6","0","2006","0"
"2871","H Fountain_B_n","1","9910","32813","32879","0","0","5","0","2006","0"
"2872","H Fountain_B_n","1","9910","32811","32880","0","0","6","0","2006","0"
"2873","H Fountain_B_n","1","9910","32811","32881","0","0","4","0","2006","0"
"2874","H Fountain_B_n","1","9910","32811","32882","0","0","4","0","2006","0"
"2875","H Fountain_B_n","1","9910","32811","32883","0","0","4","0","2006","0"
"2876","H Fountain_B_n","1","9910","32811","32884","0","0","4","0","2006","0"
"2877","H Fountain_B_n","1","9910","32811","32885","0","0","4","0","2006","0"
"2878","H Fountain_B_n","1","9910","32811","32886","0","0","4","0","2006","0"
"2879","H Fountain_B_n","1","9910","32811","32887","0","0","4","0","2006","0"
"2880","H Fountain_B_n","1","9910","32811","32888","0","0","4","0","2006","0"
"2881","H Fountain_B_n","1","9910","32811","32889","0","0","4","0","2006","0"
"2882","H Fountain_B_n","1","9910","32811","32890","0","0","4","0","2006","0"
"2883","H Fountain_B_n","1","9910","32811","32891","0","0","4","0","2006","0"
"2884","H Fountain_B_n","1","9910","32811","32892","0","0","4","0","2006","0"
"2885","H Fountain_B_n","1","9910","32811","32893","0","0","4","0","2006","0"
"2886","H Fountain_B_n","1","9910","32811","32894","0","0","4","0","2006","0"
"2887","H Fountain_B_n","1","9910","32811","32895","0","0","4","0","2006","0"
"2888","H Fountain_B_n","1","9910","32811","32867","0","0","0","0","2006","0"
"2889","H Fountain_B_n","1","9910","32811","32866","0","0","4","0","2006","0"
"2890","H Fountain_B_n","1","9910","32811","32865","0","0","4","0","2006","0"
"2891","H Fountain_B_n","1","9910","32811","32864","0","0","0","0","2006","0"
"2892","H Fountain_B_n","1","9910","32811","32863","0","0","4","0","2006","0"
"2893","H Fountain_B_n","1","9910","32811","32862","0","0","4","0","2006","0"
"2894","H Fountain_B_n","1","9910","32811","32861","0","0","4","0","2006","0"
"2895","H Fountain_B_n","1","9910","32811","32860","0","0","4","0","2006","0"
"2896","H Fountain_B_n","1","9910","32811","32859","0","0","4","0","2006","0"
"2897","H Fountain_B_n","1","9910","32811","32858","0","0","4","0","2006","0"
"2898","H Fountain_B_n","1","9910","32811","32857","0","0","4","0","2006","0"
"2899","H Fountain_B_n","1","9910","32811","32856","0","0","4","0","2006","0"
"2900"," ","1","9911","32813","32854","0","0","4","0","2006","0"
"2901"," ","1","9911","32812","32854","0","0","4","0","2006","0"
"2902","H Fountain_B_n","1","9910","32811","32855","0","0","4","0","2006","0"
"2903"," ","1","9911","32811","32854","0","0","1","0","2006","0"
"2904","H Fountain_B_n","1","9910","32787","32880","0","0","5","0","2006","0"
"2905","H Fountain_B_n","1","9910","32787","32881","0","0","0","0","2006","0"
"2906","H Fountain_B_n","1","9910","32787","32882","0","0","6","0","2006","0"
"2907","H Fountain_B_n","1","9910","32787","32883","0","0","6","0","2006","0"
"2908","H Fountain_B_n","1","9910","32787","32884","0","0","6","0","2006","0"
"2909","H Fountain_B_n","1","9910","32787","32885","0","0","0","0","2006","0"
"2910","H Fountain_B_n","1","9910","32787","32886","0","0","5","0","2006","0"
"2911","H Fountain_B_n","1","9910","32787","32887","0","0","6","0","2006","0"
"2912","H Fountain_B_n","1","9910","32787","32888","0","0","4","0","2006","0"
"2913","H Fountain_B_n","1","9910","32787","32889","0","0","6","0","2006","0"
"2914","H Fountain_B_n","1","9910","32787","32890","0","0","6","0","2006","0"
"2915","H Fountain_B_n","1","9910","32787","32891","0","0","4","0","2006","0"
"2916","H Fountain_B_n","1","9910","32787","32892","0","0","4","0","2006","0"
"2917","H Fountain_B_n","1","9910","32787","32893","0","0","4","0","2006","0"
"2918","H Fountain_B_n","1","9910","32787","32867","0","0","5","0","2006","0"
"2919","H Fountain_B_n","1","9910","32787","32866","0","0","4","0","2006","0"
"2920","H Fountain_B_n","1","9910","32787","32865","0","0","5","0","2006","0"
"2921","H Fountain_B_n","1","9910","32787","32864","0","0","5","0","2006","0"
"2922","H Fountain_B_n","1","9910","32787","32863","0","0","5","0","2006","0"
"2923","H Fountain_B_n","1","9910","32787","32862","0","0","5","0","2006","0"
"2924","H Fountain_B_n","1","9910","32787","32861","0","0","5","0","2006","0"
"2925","H Fountain_B_n","1","9910","32787","32860","0","0","5","0","2006","0"
"2926","H Fountain_B_n","1","9910","32787","32859","0","0","5","0","2006","0"
"2927","H Fountain_B_n","1","9910","32787","32858","0","0","5","0","2006","0"
"2928","H Fountain_B_n","1","9910","32787","32857","0","0","5","0","2006","0"
"2929","H Fountain_B_n","1","9910","32787","32856","0","0","5","0","2006","0"
"2930","H Fountain_B_n","1","9910","32787","32855","0","0","5","0","2006","0"
"2931","H Fountain_B_n","1","9910","32787","32854","0","0","5","0","2006","0"
"2932"," ","1","9911","32786","32854","0","0","5","0","2006","0"
"2933","Flame Shadow Clone","1","81114","32731","32797","0","0","4","0","812","0"
"2934","Berry Merchant^Hen Berry","1","7000077","32803","32820","0","0","5","0","5490","0"
"2936","Teleporter ^ Guardian of the Unicorn Temple","1","7200001","32805","32796","0","0","6","0","1935","0"
"2953","Lery's aide","1","70652","33604","32503","0","0","4","0","4","0"
"2954","Alchemist Mauriat","1","70598","33406","32836","0","0","2","0","4","0"
"2959","Magic Instructor Siris","1","70003","33077","33217","0","0","6","0","4","0"
"2964","Magic Instructor Siris","1","70003","33192","33452","0","0","6","0","4","0"
"2978","Lafonse, the Food Merchant","1","80091","33428","32785","0","0","4","0","4","0"
"2979","Birthday celebration fairy","1","7200022","32610","32785","0","0","6","0","4","0"
