"item_id","name","item_type","use_type","material","weight","invgfx","grdgfx","itemdesc_id","stackable","max_charge_count","dmg_small","dmg_large","min_lvl","max_lvl","locx","locy","mapid","bless","trade","cant_delete","delay_id","delay_time","delay_effect","food_volume","save_at_once"
"810007","Magic Wand (Purification)","other","normal","wood","7000","6121","12428","21","0","1","0","0","0","0","0","0","0","1","1","0","6","700","0","0","1"
"810008","Evil Spirit Seed","other","normal","none","0","1150","2476","0","1","0","0","0","0","0","0","0","0","1","2","1","0","1000","0","0","1"
"810009","Dream Box (Demon)","treasure_box","normal","steel","0","3668","7133","0","1","0","0","0","0","0","0","0","0","1","2","0","3","1000","0","0","1"
"810010","Golden Chest in the Central Temple","other","normal","none","0","6117","12421","0","1","0","0","0","0","0","0","0","0","1","2","1","0","1000","0","0","1"
"810012","Orim's Jewelry Enhancement Scroll","scroll","acczel","paper","0","5333","22","15387","1","0","0","0","0","0","0","0","0","1","1","0","6","1000","0","0","0"
"810013","Blessed Clipboard Trinket Enhancement Scroll","scroll","acczel","paper","0","5333","22","0","1","0","0","0","0","0","0","0","0","0","1","0","6","1000","0","0","1"
"810014","Dream Box (Ring)","treasure_box","normal","steel","0","3668","7133","0","1","0","0","0","0","0","0","0","0","1","2","0","3","1000","0","0","1"
"810015","Orim's Jewelry Enhancement Scroll Box","treasure_box","normal","glass","100","3902","4387","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"810016","Unicorn Employee Treasures","treasure_box","normal","steel","0","3668","7133","0","1","0","0","0","0","0","0","0","0","1","2","0","3","1000","0","0","1"
"810025","Orim's Jewelry Enhancement Scroll Box","treasure_box","normal","glass","100","3902","4387","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"820000","bag of ham","treasure_box","normal","cloth","0","1417","4377","0","0","0","0","0","0","0","0","0","0","1","1","1","3","1000","86400","0","1"
"820001","Cold air","other","none","iron","10","3276","7088","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"820003","Fire Dragon Sanctuary Reward","treasure_box","normal","cloth","0","5693","22","0","1","0","0","0","0","0","0","0","0","1","1","0","3","1000","0","0","1"
"820004","Horsepower spool","other","none","cloth","10","1807","3963","15500","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"820005","The core of horsepower","other","none","mineral","10","1706","3963","15501","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"820006","blood-soaked bandages","material","none","cloth","0","6736","1495","15726","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"820007","Cougar Teeth","material","none","bone","0","1308","5427","1045","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"820008","Cougar Leather","material","none","leather","0","1180","3963","1044","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"820009","Ognus's Folding Window","material","none","platinum","780","6729","27","15727","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"820010","Sealed Typhoon Axe","material","none","platinum","110000","6427","22","15150","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"820011","Sealed Thief's Axe","material","none","platinum","110000","2753","22","15149","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"820012","Sealed Raon Stern Ring","treasure_box","normal","silver","3000","2675","21","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"820013","Sealed Raon's Hold Ring","treasure_box","normal","silver","3000","2675","21","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"820014","Water Spirit's Black Mithril Arrow","arrow","normal","blackmithril","50","6666","4453","0","1","0","11","15","0","0","0","0","0","1","0","0","0","0","0","0","1"
"820015","Wind Spirit Black Mithril Arrow","arrow","normal","blackmithril","50","6672","4453","0","1","0","11","15","0","0","0","0","0","1","0","0","0","0","0","0","1"
"820016","Earth Spirit Black Mithril Arrow","arrow","normal","blackmithril","50","6668","4453","0","1","0","11","15","0","0","0","0","0","1","0","0","0","0","0","0","1"
"820017","Fire Spirit Black Mithril Arrow","arrow","normal","blackmithril","50","6674","4453","0","1","0","11","15","0","0","0","0","0","1","0","0","0","0","0","0","1"
"820018","Pure Elixir","other","normal","glass","1","4110","22","14092","1","0","11","15","0","0","0","0","0","1","1","0","0","0","0","0","1"
"830001","Tower of Arrogance 1st Floor Teleport Scroll","scroll","normal","paper","630","5487","2878","12170","1","0","0","0","0","0","0","0","0","1","0","0","4","1000","0","0","0"
"830002","Tower of Arrogance 2nd Floor Teleport Scroll","scroll","normal","paper","630","6719","2878","812","1","0","0","0","0","0","0","0","0","1","0","0","4","1000","0","0","0"
"830003","Tower of Arrogance 3rd Floor Teleport Scroll","scroll","normal","paper","630","6720","2878","721","1","0","0","0","0","0","0","0","0","1","0","0","4","1000","0","0","0"
"830004","Tower of Arrogance 4th Floor Teleport Scroll","scroll","normal","paper","630","6721","2878","813","1","0","0","0","0","0","0","0","0","1","0","0","4","1000","0","0","0"
"830005","Tower of Arrogance 5th Floor Teleport Scroll","scroll","normal","paper","630","6722","2878","814","1","0","0","0","0","0","0","0","0","1","0","0","4","1000","0","0","0"
"830006","Tower of Arrogance 6th Floor Teleport Scroll","scroll","normal","paper","630","6723","2878","950","1","0","0","0","0","0","0","0","0","1","0","0","4","1000","0","0","0"
"830007","Tower of Arrogance 7th Floor Teleport Scroll","scroll","normal","paper","630","6724","2878","951","1","0","0","0","0","0","0","0","0","1","0","0","4","1000","0","0","0"
"830008","[Specialized] Tower of Arrogance 8th Floor Teleport Scroll","scroll","normal","paper","630","6725","2878","952","1","0","0","0","0","0","0","0","0","1","0","0","4","1000","0","0","0"
"830009","[Specialized] Tower of Arrogance 9th Floor Teleport Scroll","scroll","normal","paper","630","6726","2878","953","1","0","0","0","0","0","0","0","0","1","0","0","4","1000","0","0","0"
"830010","[Specialized] Tower of Arrogance 10th Floor Teleport Scroll","scroll","normal","paper","630","6727","2878","954","1","0","0","0","0","0","0","0","0","1","0","0","4","1000","0","0","0"
"830011","Tower of Arrogance Summit Teleport Scroll","scroll","normal","paper","630","1035","2878","1073","1","0","0","0","0","0","0","0","0","1","0","0","4","1000","0","0","0"
"830012","Tower of Arrogance, 1st floor, Teleport Amulet","other","normal","paper","630","6709","2878","12169","1","0","0","0","0","0","0","0","0","1","1","0","4","1000","0","0","0"
"830013","Tower of Arrogance, 2nd floor, Teleport Amulet","other","normal","paper","630","6710","2878","922","1","0","0","0","0","0","0","0","0","1","1","0","4","1000","0","0","0"
"830014","Tower of Arrogance, 3rd floor, Teleport Amulet","other","normal","paper","630","6711","2878","923","1","0","0","0","0","0","0","0","0","1","1","0","4","1000","0","0","0"
"830015","Tower of Arrogance, 4th floor, Teleport Amulet","other","normal","paper","630","6712","2878","924","1","0","0","0","0","0","0","0","0","1","1","0","4","1000","0","0","0"
"830016","Tower of Arrogance, 5th Floor, Teleport Amulet","other","normal","paper","630","6713","2878","925","1","0","0","0","0","0","0","0","0","1","1","0","4","1000","0","0","0"
"830017","Tower of Arrogance, 6th floor, Teleport Amulet","other","normal","paper","630","5467","2878","955","1","0","0","0","0","0","0","0","0","1","1","0","4","1000","0","0","0"
"830018","Tower of Arrogance 7th Floor Teleport Amulet","other","normal","paper","630","6714","2878","956","1","0","0","0","0","0","0","0","0","1","1","0","4","1000","0","0","0"
"830019","Tower of Arrogance, 8th floor, Teleport Amulet","other","normal","paper","630","6715","2878","957","1","0","0","0","0","0","0","0","0","1","1","0","4","1000","0","0","0"
"830020","Tower of Arrogance, 9th floor, Teleport Amulet","other","normal","paper","630","6716","2878","958","1","0","0","0","0","0","0","0","0","1","1","0","4","1000","0","0","0"
"830021","Tower of Arrogance, 10th floor, Teleport Amulet","other","normal","paper","630","6717","2878","959","1","0","0","0","0","0","0","0","0","1","1","0","4","1000","0","0","0"
"830022","Tower of Arrogance 1st Floor Domination Charm","other","normal","paper","630","6742","2878","12171","1","0","0","0","0","0","0","0","0","0","1","0","4","1000","0","0","0"
"830023","Tower of Arrogance 2nd Floor Domination Charm","other","normal","paper","630","6743","2878","12172","1","0","0","0","0","0","0","0","0","0","1","0","4","1000","0","0","0"
"830024","Tower of Arrogance 3rd Floor Domination Charm","other","normal","paper","630","6744","2878","12173","1","0","0","0","0","0","0","0","0","0","1","0","4","1000","0","0","0"
"830025","Tower of Arrogance, 4th Floor, Domination Charm","other","normal","paper","630","6745","2878","12174","1","0","0","0","0","0","0","0","0","0","1","0","4","1000","0","0","0"
"830026","Tower of Arrogance 5th Floor Domination Charm","other","normal","paper","630","6746","2878","12175","1","0","0","0","0","0","0","0","0","0","1","0","4","1000","0","0","0"
"830027","Tower of Arrogance 6th Floor Domination Amulet","other","normal","paper","630","6747","2878","12176","1","0","0","0","0","0","0","0","0","0","1","0","4","1000","0","0","0"
"830028","Tower of Arrogance 7th Floor Domination Amulet","other","normal","paper","630","6748","2878","12177","1","0","0","0","0","0","0","0","0","0","1","0","4","1000","0","0","0"
"830029","Tower of Arrogance, 8th Floor, Domination Charm","other","normal","paper","630","6749","2878","12178","1","0","0","0","0","0","0","0","0","0","1","0","4","1000","0","0","0"
"830030","Tower of Arrogance, 9th Floor, Domination Amulet","other","normal","paper","630","6750","2878","12179","1","0","0","0","0","0","0","0","0","0","1","0","4","1000","0","0","0"
"830031","Tower of Arrogance, 10th Floor, Domination Charm","other","normal","paper","630","6751","2878","12180","1","0","0","0","0","0","0","0","0","0","1","0","4","1000","0","0","0"
"830032","Sealed Tower of Arrogance, 1st floor, Teleport Amulet","other","normal","paper","630","5456","2878","12168","1","0","0","0","0","0","0","0","0","1","0","0","4","1000","0","0","0"
"830033","Sealed Tower of Arrogance, 2nd floor, Teleport Amulet","other","normal","paper","630","6700","2878","808","1","0","0","0","0","0","0","0","0","1","0","0","4","1000","0","0","0"
"830034","Sealed Tower of Arrogance, 3rd floor, Teleport Amulet","other","normal","paper","630","6701","2878","809","1","0","0","0","0","0","0","0","0","1","0","0","4","1000","0","0","0"
"830035","Sealed Tower of Arrogance, 4th floor, Teleport Amulet","other","normal","paper","630","6702","2878","810","1","0","0","0","0","0","0","0","0","1","0","0","4","1000","0","0","0"
"830036","Sealed Tower of Arrogance, 5th Floor, Teleport Amulet","other","normal","paper","630","6703","2878","811","1","0","0","0","0","0","0","0","0","1","0","0","4","1000","0","0","0"
"830037","Sealed Tower of Arrogance, 6th Floor, Teleport Amulet","other","normal","paper","630","6704","2878","945","1","0","0","0","0","0","0","0","0","1","0","0","4","1000","0","0","0"
"830038","Sealed Tower of Arrogance, 7th floor, Teleport Amulet","other","normal","paper","630","6705","2878","946","1","0","0","0","0","0","0","0","0","1","0","0","4","1000","0","0","0"
"830039","Sealed Tower of Arrogance","other","normal","paper","630","6706","2878","947","1","0","0","0","0","0","0","0","0","1","0","0","4","1000","0","0","0"
"830040","Sealed Tower of Arrogance, 9th Floor, Teleport Amulet","other","normal","paper","630","6707","2878","948","1","0","0","0","0","0","0","0","0","1","0","0","4","1000","0","0","0"
"830041","Sealed Tower of Arrogance, 10th Floor, Teleport Amulet","other","normal","paper","630","6708","2878","949","1","0","0","0","0","0","0","0","0","1","1","0","4","1000","0","0","0"
"830042","Tower of Chaos Arrogance, 1st floor, Teleport Amulet","other","normal","paper","630","5456","2878","0","1","0","0","0","0","0","0","0","0","1","1","0","4","1000","0","0","0"
"830043","Tower of Chaos Arrogance, 2nd floor, Teleport Amulet","other","normal","paper","630","6700","2878","0","1","0","0","0","0","0","0","0","0","1","1","0","4","1000","0","0","0"
"830044","Tower of Chaos Arrogance, 3rd floor, Teleport Amulet","other","normal","paper","630","6701","2878","0","1","0","0","0","0","0","0","0","0","1","1","0","4","1000","0","0","0"
"830045","Tower of Chaos Arrogance, 4th floor, Teleport Amulet","other","normal","paper","630","6702","2878","0","1","0","0","0","0","0","0","0","0","1","1","0","4","1000","0","0","0"
"830046","Tower of Chaos Arrogance, 5th Floor, Teleport Amulet","other","normal","paper","630","6703","2878","0","1","0","0","0","0","0","0","0","0","1","1","0","4","1000","0","0","0"
"830047","Tower of Chaos Arrogance, 6th floor, Teleport Amulet","other","normal","paper","630","6704","2878","0","1","0","0","0","0","0","0","0","0","1","1","0","4","1000","0","0","0"
"830048","Tower of Chaos Arrogance, 7th floor, Teleport Amulet","other","normal","paper","630","6705","2878","0","1","0","0","0","0","0","0","0","0","1","1","0","4","1000","0","0","0"
"830049","Tower of Chaos Arrogance, 8th floor, Teleport Amulet","other","normal","paper","630","6706","2878","0","1","0","0","0","0","0","0","0","0","1","1","0","4","1000","0","0","0"
"830050","Tower of Chaos Arrogance, 9th Floor, Teleport Amulet","other","normal","paper","630","6707","2878","0","1","0","0","0","0","0","0","0","0","1","1","0","4","1000","0","0","0"
"830051","Tower of Chaos Arrogance, 10th floor, Teleport Amulet","other","normal","paper","630","6708","2878","0","1","0","0","0","0","0","0","0","0","1","1","0","4","1000","0","0","0"
"830052","Mutated Tower of Arrogance, 1st floor, Teleport Amulet","other","normal","paper","630","5456","2878","0","1","0","0","0","0","0","0","0","0","1","1","0","4","1000","0","0","0"
"830053","Mutated Tower of Arrogance, 2nd floor, Teleport Amulet","other","normal","paper","630","6700","2878","0","1","0","0","0","0","0","0","0","0","1","1","0","4","1000","0","0","0"
"830054","Mutated Tower of Arrogance, 3rd Floor, Teleport Amulet","other","normal","paper","630","6701","2878","0","1","0","0","0","0","0","0","0","0","1","1","0","4","1000","0","0","0"
"830055","Mutated Tower of Arrogance, 4th floor, Teleport Amulet","other","normal","paper","630","6702","2878","0","1","0","0","0","0","0","0","0","0","1","1","0","4","1000","0","0","0"
"830056","Mutated Tower of Arrogance, 5th Floor, Teleport Amulet","other","normal","paper","630","6703","2878","0","1","0","0","0","0","0","0","0","0","1","1","0","4","1000","0","0","0"
"830057","Mutated Tower of Arrogance, 6th Floor, Teleport Amulet","other","normal","paper","630","6704","2878","0","1","0","0","0","0","0","0","0","0","1","1","0","4","1000","0","0","0"
"830058","Mutated Tower of Arrogance, 7th Floor, Teleport Amulet","other","normal","paper","630","6705","2878","0","1","0","0","0","0","0","0","0","0","1","1","0","4","1000","0","0","0"
"830059","Mutated Tower of Arrogance, 8th Floor, Teleport Amulet","other","normal","paper","630","6706","2878","0","1","0","0","0","0","0","0","0","0","1","1","0","4","1000","0","0","0"
"830060","Mutated Tower of Arrogance, 9th Floor, Teleport Amulet","other","normal","paper","630","6707","2878","0","1","0","0","0","0","0","0","0","0","1","1","0","4","1000","0","0","0"
"830061","Mutated Tower of Arrogance 10th Floor Teleport Amulet","other","normal","paper","630","6708","2878","0","1","0","0","0","0","0","0","0","0","1","1","0","4","1000","0","0","0"
"1000002","Dragon's Ruby","other","normal","gemstone","10","3725","774","4168","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"1000003","Dragon Sapphire","other","normal","gemstone","10","3727","775","4167","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"1000004","Dragon's Diamond","other","normal","gemstone","10","3721","771","4166","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"1000005","Dragon Treasure Chest Package","treasure_box","normal","gold","10","1397","8074","0","0","0","0","0","0","0","0","0","0","1","0","0","3","1000","0","0","1"
"1000006","Dragon Treasure Chest","treasure_box","normal","gold","10","3729","8301","4170","1","0","0","0","0","0","0","0","0","1","0","0","3","1000","0","0","1"
"1000007","Dragon Luxury Diamond","other","normal","gemstone","10","7836","771","15391","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"1000008","Dragon Luxury Diamond Box","treasure_box","normal","gold","10","7838","8301","15390","1","0","0","0","0","0","0","0","0","1","0","0","3","0","0","0","1"
"1000010","Random Weapon Box","other","normal","wood","100","3772","8074","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"1000011","Dungeon Initialization: Chief Engineer/Bondon","scroll","normal","gold","1000","3521","22","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"1000012","Dungeon Initialization: Dream Island","scroll","normal","gold","1000","3521","22","0","1","0","0","0","0","0","0","0","0","1","1","0","0","1000","0","0","1"
"1000013","Dungeon Initialization: Spirit Tomb","scroll","normal","gold","1000","3521","22","0","1","0","0","0","0","0","0","0","0","1","1","0","0","1000","0","0","1"
"1000014","Coupon: 1,000 won","scroll","normal","gold","1000","6765","22","0","1","0","0","0","0","0","0","0","0","1","1","0","0","1000","0","0","1"
"1000015","Coupon: 2,000 won","scroll","normal","gold","1000","6765","22","0","1","0","0","0","0","0","0","0","0","1","1","0","0","1000","0","0","1"
"1000016","Coupon: 3,000 won","scroll","normal","gold","1000","6765","22","0","1","0","0","0","0","0","0","0","0","1","1","0","0","1000","0","0","1"
"1000017","Coupon: 4,000 won","scroll","normal","gold","1000","6765","22","0","1","0","0","0","0","0","0","0","0","1","1","0","0","1000","0","0","1"
"1000018","Coupon: 5,000 won","scroll","normal","gold","1000","6765","22","0","1","0","0","0","0","0","0","0","0","1","1","0","0","1000","0","0","1"
"1000019","Coupon: 8,000 won","scroll","normal","gold","1000","6765","22","0","1","0","0","0","0","0","0","0","0","1","1","0","0","1000","0","0","1"
"1000020","Coupon: 7,000 won","scroll","normal","gold","1000","6765","22","0","1","0","0","0","0","0","0","0","0","1","1","0","0","1000","0","0","1"
"1000021","Coupon: 8,000 won","scroll","normal","gold","1000","6765","22","0","1","0","0","0","0","0","0","0","0","1","1","0","0","1000","0","0","1"
"1000022","Coupon: 9,000 won","scroll","normal","gold","1000","6765","22","0","1","0","0","0","0","0","0","0","0","1","1","0","0","1000","0","0","1"
"1000023","Coupon: 10,000 won","scroll","normal","gold","1000","6765","22","0","1","0","0","0","0","0","0","0","0","1","1","0","0","1000","0","0","1"
"1000024","N coin charging (10 won)","scroll","normal","gold","0","6765","22","0","1","0","0","0","0","0","0","0","0","1","1","0","0","1000","0","0","1"
"1000025","N-coin charging (100 won)","scroll","normal","gold","0","6765","22","0","1","0","0","0","0","0","0","0","0","1","1","0","0","1000","0","0","1"
"1000026","N-coin charging (1,000 won)","scroll","normal","gold","0","6765","22","0","1","0","0","0","0","0","0","0","0","1","1","0","0","1000","0","0","1"
"1000027","N-coin charging (5,000 won)","scroll","normal","gold","0","6765","22","0","1","0","0","0","0","0","0","0","0","1","1","0","0","1000","0","0","1"
"1000028","N-coin charging (10,000 won)","scroll","normal","gold","0","6765","22","0","1","0","0","0","0","0","0","0","0","1","1","0","0","1000","0","0","1"
"1000029","N-coin charging (30,000 won)","scroll","normal","gold","0","6765","22","0","1","0","0","0","0","0","0","0","0","1","1","0","0","1000","0","0","1"
"1000050","4-10 Step Magic Books","other","normal","gold","5000","2500","1396","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"2000021","Monarch Package Box","treasure_box","normal","gold","5000","2982","4381","0","1","0","0","0","0","0","0","0","0","1","1","0","3","1000","0","0","1"
"2000022","Article Package Box","treasure_box","normal","gold","5000","2982","4381","0","1","0","0","0","0","0","0","0","0","1","1","0","3","1000","0","0","1"
"2000023","Fairy Package Box","treasure_box","normal","gold","5000","2982","4381","0","1","0","0","0","0","0","0","0","0","1","1","0","3","1000","0","0","1"
"2000024","Wizard Package Box","treasure_box","normal","gold","5000","2982","4381","0","1","0","0","0","0","0","0","0","0","1","1","0","3","1000","0","0","1"
"2000025","All in a package box","treasure_box","normal","gold","5000","2982","4381","0","1","0","0","0","0","0","0","0","0","1","1","0","3","1000","0","0","1"
"2000026","Dragon Knight Package Box","treasure_box","normal","gold","5000","2982","4381","0","1","0","0","0","0","0","0","0","0","1","1","0","3","1000","0","0","1"
"2000027","Illusionist Package Box","treasure_box","normal","gold","5000","2982","4381","0","1","0","0","0","0","0","0","0","0","1","1","0","3","1000","0","0","1"
"2000028","Transfer packaging box","treasure_box","normal","gold","5000","2982","4381","0","1","0","0","0","0","0","0","0","0","1","1","0","3","1000","0","0","1"
"2000034","Probability Rare Armor Box","treasure_box","normal","gold","5000","2982","4381","0","1","0","0","0","0","0","0","0","0","1","1","0","3","1000","0","0","1"
"3000022","Deathmatch Victory Fragment","material","none","gold","1","3565","5828","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"3000023","Haunted House Victory Sculpture","material","none","gold","1","3565","5828","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"3000024","Pet Racing Victory Sculpture","material","none","gold","1","3565","5828","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"3000025","Pet Match Victory Fragment","material","none","gold","1","3565","5828","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"3000026","Infinity War Victory Sculpture","material","none","gold","1","3565","5828","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"3000027","Server Blessing","other","normal","gold","10","3814","22","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"3000028","Pass's commitment","other","normal","mineral","0","3479","7816","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"3000029","Tsurugi (production)","other","normal","paper","0","2419","22","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"3000030","Saiha Bow (Crafting)","other","normal","paper","0","2419","22","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"3000031","Darkness Dual Blade (Production)","other","normal","paper","0","2419","22","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"3000032","Oak beads","other","normal","mineral","5","2560","3938","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"3000033","\fHMystical Cube","treasure_box","normal","gold","5","3142","3963","0","1","0","0","0","0","0","0","0","0","1","1","0","3","1000","0","0","1"
"3000034","Probability Rare Weapon Box","treasure_box","normal","gold","5000","2982","4381","0","1","0","0","0","0","0","0","0","0","1","1","0","3","1000","0","0","1"
"3000035","Server equipment box","other","normal","gold","10","5226","8301","4170","1","0","0","0","0","0","0","0","0","1","1","1","3","1000","0","0","1"
"3000036","Snapfer Wisdom Ring Box","treasure_box","normal","gemstone","800","5584","8074","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"3000037","Snapfur Warrior Ring Box","treasure_box","normal","gemstone","800","5584","8074","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"3000038","Ancient item: pitcher","treasure_box","normal","wood","100","5729","3963","0","1","0","0","0","0","0","0","0","0","1","1","0","3","1000","0","0","1"
"3000039","Ancient Item: Cloak","treasure_box","normal","wood","100","5724","3963","0","1","0","0","0","0","0","0","0","0","1","1","0","3","1000","0","0","1"
"3000040","Ancient Item: T-shirt","treasure_box","normal","wood","100","5730","3963","0","1","0","0","0","0","0","0","0","0","1","1","0","3","1000","0","0","1"
"3000041","Ancient Goods: Armor","treasure_box","normal","wood","100","5723","3963","0","1","0","0","0","0","0","0","0","0","1","1","0","3","1000","0","0","1"
"3000042","Ancient item: gloves","treasure_box","normal","wood","100","5728","3963","0","1","0","0","0","0","0","0","0","0","1","1","0","3","1000","0","0","1"
"3000043","Ancient item: shield","treasure_box","normal","wood","100","5726","3963","0","1","0","0","0","0","0","0","0","0","1","1","0","3","1000","0","0","1"
"3000044","Ancient Item: Boots","treasure_box","normal","wood","100","5727","3963","0","1","0","0","0","0","0","0","0","0","1","1","0","3","1000","0","0","1"
"3000045","Ancient Goods: Weapons","treasure_box","normal","wood","100","5725","3963","0","1","0","0","0","0","0","0","0","0","1","1","0","3","1000","0","0","1"
"3000046","Birthday Buff Pocket","treasure_box","normal","wood","1","5122","7068","0","0","0","0","0","0","0","0","0","0","1","1","1","3","1000","86400","0","1"
"3000047","birthday celebration gifts","treasure_box","normal","paper","1000","3913","3963","0","0","0","0","0","0","0","0","0","0","1","1","0","3","1000","0","0","1"
"3000048","Elf's Heart","other","normal","paper","1000","3950","22","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"3000049","Petition certificate","scroll","normal","paper","1000","3138","776","3350","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"3000050","Pixie Wooden Welcome Box","treasure_box","normal","animalmatter","1000","3940","8301","0","1","0","0","0","0","0","0","0","0","1","1","0","3","1000","0","0","1"
"3000051","[Rep 55] Elixir of Agility Rune [Box]","treasure_box","normal","paper","1000","4803","24","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"3000052","[Rep 55] Stamina Elixir Rune [Box]","treasure_box","normal","paper","1000","4795","24","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"3000053","[Rep 55] Elixir of Knowledge Rune [Box]","treasure_box","normal","paper","1000","4797","24","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"3000054","[Rep 55] Elixir of Wisdom Rune [Box]","treasure_box","normal","paper","1000","4805","24","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"3000055","[Rep 55] Elixir of Power Rune [Box]","treasure_box","normal","paper","1000","4799","24","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"3000056","[Rep 70] Elixir of Agility Rune [Box]","treasure_box","normal","paper","1000","4803","24","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"3000057","[Rep 70] Stamina Elixir Rune [Box]","treasure_box","normal","paper","1000","4795","24","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"3000058","[Rep 70] Elixir of Knowledge Rune [Box]","treasure_box","normal","paper","1000","4797","24","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"3000059","[Rep 70] Elixir of Wisdom Rune [Box]","treasure_box","normal","paper","1000","4805","24","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"3000060","[Rep 70] Elixir of Power Rune [Box]","treasure_box","normal","paper","1000","4799","24","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"3000062","Growing Fishing Set","treasure_box","normal","wood","0","6119","12423","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"3000063","Chronos belt box","other","normal","wood","0","6067","0","0","1","0","0","0","0","0","0","0","0","1","1","1","3","1000","0","0","1"
"3000064","ancient rocks","other","normal","wood","1000","7347","776","16443","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"3000065","Eternal Light","other","choice","wood","1000","7351","14161","16445","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"3000066","New Transformation Scroll","other","normal","paper","630","3847","22","0","1","0","0","0","0","60","0","0","0","1","0","0","0","0","0","0","1"
"3000067","New Transformation Scroll","other","normal","paper","630","6995","22","0","1","0","0","0","0","60","0","0","0","1","0","0","0","0","0","0","1"
"3000068","New Transformation Scroll","other","normal","paper","630","3847","22","0","1","0","0","0","0","60","0","0","0","1","0","0","0","0","0","0","1"
"3000069","New Transformation Scroll","other","normal","paper","630","6995","22","0","1","0","0","0","0","60","0","0","0","1","0","0","0","0","0","0","1"
"3000070","Soulless Chainsword","other","normal","gemstone","630","7271","14264","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"3000071","Keylink, who lost his soul","other","normal","gemstone","630","7267","14265","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"3000072","Soulless Bow","other","normal","gemstone","630","7273","14263","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"3000073","Soulless Axe","other","normal","gemstone","630","7275","14262","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"3000074","Soulless Two-Handed Sword","other","normal","gemstone","630","7269","14266","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
